"Plot Title: "
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 1282988, SEN S/N: 1282988)","Started (LGR S/N: 1282988)","Host Connected (LGR S/N: 1282988)","Stopped (LGR S/N: 1282988)","End Of File (LGR S/N: 1282988)"
4441,06/30/20 12:31:05 PM,136.95,,,,
4442,06/30/20 12:31:06 PM,135.61,,,,
4443,06/30/20 12:31:07 PM,135.28,,,,
4444,06/30/20 12:31:08 PM,135.61,,,,
4445,06/30/20 12:31:09 PM,135.61,,,,
4446,06/30/20 12:31:10 PM,135.94,,,,
4447,06/30/20 12:31:11 PM,136.28,,,,
4448,06/30/20 12:31:12 PM,136.61,,,,
4449,06/30/20 12:31:13 PM,136.61,,,,
4450,06/30/20 12:31:14 PM,135.94,,,,
4451,06/30/20 12:31:15 PM,135.61,,,,
4452,06/30/20 12:31:16 PM,132.94,,,,
4453,06/30/20 12:31:17 PM,132.60,,,,
4454,06/30/20 12:31:18 PM,132.60,,,,
4455,06/30/20 12:31:19 PM,131.60,,,,
4456,06/30/20 12:31:20 PM,131.60,,,,
4457,06/30/20 12:31:21 PM,131.60,,,,
4458,06/30/20 12:31:22 PM,131.27,,,,
4459,06/30/20 12:31:23 PM,130.93,,,,
4460,06/30/20 12:31:24 PM,130.60,,,,
4461,06/30/20 12:31:25 PM,130.27,,,,
4462,06/30/20 12:31:26 PM,128.93,,,,
4463,06/30/20 12:31:27 PM,128.60,,,,
4464,06/30/20 12:31:28 PM,128.60,,,,
4465,06/30/20 12:31:29 PM,128.60,,,,
4466,06/30/20 12:31:30 PM,128.60,,,,
4467,06/30/20 12:31:31 PM,128.27,,,,
4468,06/30/20 12:31:32 PM,128.93,,,,
4469,06/30/20 12:31:33 PM,127.60,,,,
4470,06/30/20 12:31:34 PM,125.27,,,,
4471,06/30/20 12:31:35 PM,124.61,,,,
4472,06/30/20 12:31:36 PM,123.94,,,,
4473,06/30/20 12:31:37 PM,123.61,,,,
4474,06/30/20 12:31:38 PM,122.95,,,,
4475,06/30/20 12:31:39 PM,121.95,,,,
4476,06/30/20 12:31:40 PM,121.29,,,,
4477,06/30/20 12:31:41 PM,120.29,,,,
4478,06/30/20 12:31:42 PM,118.97,,,,
4479,06/30/20 12:31:43 PM,117.64,,,,
4480,06/30/20 12:31:44 PM,116.65,,,,
4481,06/30/20 12:31:45 PM,114.99,,,,
4482,06/30/20 12:31:46 PM,114.00,,,,
4483,06/30/20 12:31:47 PM,113.01,,,,
4484,06/30/20 12:31:48 PM,111.69,,,,
4485,06/30/20 12:31:49 PM,111.36,,,,
4486,06/30/20 12:31:50 PM,110.70,,,,
4487,06/30/20 12:31:51 PM,110.04,,,,
4488,06/30/20 12:31:52 PM,108.73,,,,
4489,06/30/20 12:31:53 PM,108.73,,,,
4490,06/30/20 12:31:54 PM,108.40,,,,
4491,06/30/20 12:31:55 PM,107.74,,,,
4492,06/30/20 12:31:56 PM,107.74,,,,
4493,06/30/20 12:31:57 PM,107.08,,,,
4494,06/30/20 12:31:58 PM,106.75,,,,
4495,06/30/20 12:31:59 PM,106.75,,,,
4496,06/30/20 12:32:00 PM,106.75,,,,
4497,06/30/20 12:32:01 PM,107.08,,,,
4498,06/30/20 12:32:02 PM,106.75,,,,
4499,06/30/20 12:32:03 PM,106.42,,,,
4500,06/30/20 12:32:04 PM,105.43,,,,
4501,06/30/20 12:32:05 PM,104.45,,,,
4502,06/30/20 12:32:06 PM,104.12,,,,
4503,06/30/20 12:32:07 PM,103.79,,,,
4504,06/30/20 12:32:08 PM,103.79,,,,
4505,06/30/20 12:32:09 PM,103.46,,,,
4506,06/30/20 12:32:10 PM,103.46,,,,
4507,06/30/20 12:32:11 PM,103.46,,,,
4508,06/30/20 12:32:12 PM,103.79,,,,
4509,06/30/20 12:32:13 PM,103.79,,,,
4510,06/30/20 12:32:14 PM,103.79,,,,
4511,06/30/20 12:32:15 PM,103.13,,,,
4512,06/30/20 12:32:16 PM,102.15,,,,
4513,06/30/20 12:32:17 PM,101.17,,,,
4514,06/30/20 12:32:18 PM,100.51,,,,
4515,06/30/20 12:32:19 PM,99.85,,,,
4516,06/30/20 12:32:20 PM,99.85,,,,
4517,06/30/20 12:32:21 PM,99.53,,,,
4518,06/30/20 12:32:22 PM,98.87,,,,
4519,06/30/20 12:32:23 PM,98.21,,,,
4520,06/30/20 12:32:24 PM,98.21,,,,
4521,06/30/20 12:32:25 PM,98.54,,,,
4522,06/30/20 12:32:26 PM,98.87,,,,
4523,06/30/20 12:32:27 PM,98.87,,,,
4524,06/30/20 12:32:28 PM,99.20,,,,
4525,06/30/20 12:32:29 PM,99.53,,,,
4526,06/30/20 12:32:30 PM,99.85,,,,
4527,06/30/20 12:32:31 PM,99.85,,,,
4528,06/30/20 12:32:32 PM,99.85,,,,
4529,06/30/20 12:32:33 PM,99.85,,,,
4530,06/30/20 12:32:34 PM,99.53,,,,
4531,06/30/20 12:32:35 PM,98.21,,,,
4532,06/30/20 12:32:36 PM,97.56,,,,
4533,06/30/20 12:32:37 PM,96.58,,,,
4534,06/30/20 12:32:38 PM,95.92,,,,
4535,06/30/20 12:32:39 PM,95.60,,,,
4536,06/30/20 12:32:40 PM,94.61,,,,
4537,06/30/20 12:32:41 PM,94.61,,,,
4538,06/30/20 12:32:42 PM,93.96,,,,
4539,06/30/20 12:32:43 PM,93.96,,,,
4540,06/30/20 12:32:44 PM,93.63,,,,
4541,06/30/20 12:32:45 PM,93.96,,,,
4542,06/30/20 12:32:46 PM,94.61,,,,
4543,06/30/20 12:32:47 PM,94.61,,,,
4544,06/30/20 12:32:48 PM,94.61,,,,
4545,06/30/20 12:32:49 PM,94.29,,,,
4546,06/30/20 12:32:50 PM,92.98,,,,
4547,06/30/20 12:32:51 PM,92.33,,,,
4548,06/30/20 12:32:52 PM,91.67,,,,
4549,06/30/20 12:32:53 PM,91.67,,,,
4550,06/30/20 12:32:54 PM,91.67,,,,
4551,06/30/20 12:32:55 PM,92.00,,,,
4552,06/30/20 12:32:56 PM,92.00,,,,
4553,06/30/20 12:32:57 PM,92.33,,,,
4554,06/30/20 12:32:58 PM,92.33,,,,
4555,06/30/20 12:32:59 PM,92.65,,,,
4556,06/30/20 12:33:00 PM,92.65,,,,
4557,06/30/20 12:33:01 PM,92.65,,,,
4558,06/30/20 12:33:02 PM,92.65,,,,
4559,06/30/20 12:33:03 PM,92.33,,,,
4560,06/30/20 12:33:04 PM,92.00,,,,
4561,06/30/20 12:33:05 PM,91.67,,,,
4562,06/30/20 12:33:06 PM,91.67,,,,
4563,06/30/20 12:33:07 PM,91.67,,,,
4564,06/30/20 12:33:08 PM,91.34,,,,
4565,06/30/20 12:33:09 PM,91.34,,,,
4566,06/30/20 12:33:10 PM,91.34,,,,
4567,06/30/20 12:33:11 PM,91.02,,,,
4568,06/30/20 12:33:12 PM,90.69,,,,
4569,06/30/20 12:33:13 PM,91.02,,,,
4570,06/30/20 12:33:14 PM,91.02,,,,
4571,06/30/20 12:33:15 PM,90.69,,,,
4572,06/30/20 12:33:16 PM,90.36,,,,
4573,06/30/20 12:33:17 PM,90.04,,,,
4574,06/30/20 12:33:18 PM,89.71,,,,
4575,06/30/20 12:33:19 PM,89.06,,,,
4576,06/30/20 12:33:20 PM,89.06,,,,
4577,06/30/20 12:33:21 PM,89.06,,,,
4578,06/30/20 12:33:22 PM,88.73,,,,
4579,06/30/20 12:33:23 PM,88.41,,,,
4580,06/30/20 12:33:24 PM,88.41,,,,
4581,06/30/20 12:33:25 PM,87.75,,,,
4582,06/30/20 12:33:26 PM,88.08,,,,
4583,06/30/20 12:33:27 PM,87.75,,,,
4584,06/30/20 12:33:28 PM,87.43,,,,
4585,06/30/20 12:33:29 PM,87.10,,,,
4586,06/30/20 12:33:30 PM,86.45,,,,
4587,06/30/20 12:33:31 PM,86.12,,,,
4588,06/30/20 12:33:32 PM,85.80,,,,
4589,06/30/20 12:33:33 PM,85.47,,,,
4590,06/30/20 12:33:34 PM,84.82,,,,
4591,06/30/20 12:33:35 PM,84.82,,,,
4592,06/30/20 12:33:36 PM,84.16,,,,
4593,06/30/20 12:33:37 PM,84.16,,,,
4594,06/30/20 12:33:38 PM,84.16,,,,
4595,06/30/20 12:33:39 PM,83.84,,,,
4596,06/30/20 12:33:40 PM,83.84,,,,
4597,06/30/20 12:33:41 PM,83.51,,,,
4598,06/30/20 12:33:42 PM,83.84,,,,
4599,06/30/20 12:33:43 PM,83.84,,,,
4600,06/30/20 12:33:44 PM,83.51,,,,
4601,06/30/20 12:33:45 PM,83.51,,,,
4602,06/30/20 12:33:46 PM,83.19,,,,
4603,06/30/20 12:33:47 PM,83.19,,,,
4604,06/30/20 12:33:48 PM,83.19,,,,
4605,06/30/20 12:33:49 PM,82.86,,,,
4606,06/30/20 12:33:50 PM,82.53,,,,
4607,06/30/20 12:33:51 PM,82.21,,,,
4608,06/30/20 12:33:52 PM,82.21,,,,
4609,06/30/20 12:33:53 PM,81.88,,,,
4610,06/30/20 12:33:54 PM,81.88,,,,
4611,06/30/20 12:33:55 PM,82.21,,,,
4612,06/30/20 12:33:56 PM,82.21,,,,
4613,06/30/20 12:33:57 PM,82.53,,,,
4614,06/30/20 12:33:58 PM,82.21,,,,
4615,06/30/20 12:33:59 PM,82.21,,,,
4616,06/30/20 12:34:00 PM,82.21,,,,
4617,06/30/20 12:34:01 PM,82.21,,,,
4618,06/30/20 12:34:02 PM,81.88,,,,
4619,06/30/20 12:34:03 PM,81.56,,,,
4620,06/30/20 12:34:04 PM,81.56,,,,
4621,06/30/20 12:34:05 PM,80.90,,,,
4622,06/30/20 12:34:06 PM,80.58,,,,
4623,06/30/20 12:34:07 PM,80.25,,,,
4624,06/30/20 12:34:08 PM,79.93,,,,
4625,06/30/20 12:34:09 PM,79.60,,,,
4626,06/30/20 12:34:10 PM,79.28,,,,
4627,06/30/20 12:34:11 PM,78.95,,,,
4628,06/30/20 12:34:12 PM,77.65,,,,
4629,06/30/20 12:34:13 PM,77.00,,,,
4630,06/30/20 12:34:14 PM,37.34,,,,
4631,06/30/20 12:34:15 PM,37.67,,,,
4632,06/30/20 12:34:16 PM,37.34,,,,
4633,06/30/20 12:34:17 PM,37.34,,,,
4634,06/30/20 12:34:18 PM,37.34,,,,
4635,06/30/20 12:34:19 PM,36.34,,,,
4636,06/30/20 12:34:20 PM,36.01,,,,
4637,06/30/20 12:34:21 PM,37.34,,,,
4638,06/30/20 12:34:22 PM,37.34,,,,
4639,06/30/20 12:34:23 PM,37.34,,,,
4640,06/30/20 12:34:24 PM,37.34,,,,
4641,06/30/20 12:34:25 PM,37.34,,,,
4642,06/30/20 12:34:26 PM,37.34,,,,
4643,06/30/20 12:34:27 PM,37.34,,,,
4644,06/30/20 12:34:28 PM,37.34,,,,
4645,06/30/20 12:34:29 PM,37.34,,,,
4646,06/30/20 12:34:30 PM,37.34,,,,
4647,06/30/20 12:34:31 PM,37.34,,,,
4648,06/30/20 12:34:32 PM,37.00,,,,
4649,06/30/20 12:34:33 PM,37.34,,,,
4650,06/30/20 12:34:34 PM,37.34,,,,
4651,06/30/20 12:34:35 PM,37.34,,,,
4652,06/30/20 12:34:36 PM,37.34,,,,
4653,06/30/20 12:34:37 PM,37.34,,,,
4654,06/30/20 12:34:38 PM,37.34,,,,
4655,06/30/20 12:34:39 PM,37.34,,,,
4656,06/30/20 12:34:40 PM,37.34,,,,
4657,06/30/20 12:34:41 PM,37.34,,,,
4658,06/30/20 12:34:42 PM,37.34,,,,
4659,06/30/20 12:34:43 PM,37.34,,,,
4660,06/30/20 12:34:44 PM,37.34,,,,
4661,06/30/20 12:34:45 PM,37.34,,,,
4662,06/30/20 12:34:46 PM,37.34,,,,
4663,06/30/20 12:34:47 PM,37.34,,,,
4664,06/30/20 12:34:48 PM,37.34,,,,
4665,06/30/20 12:34:49 PM,37.34,,,,
4666,06/30/20 12:34:50 PM,37.34,,,,
4667,06/30/20 12:34:51 PM,37.34,,,,
4668,06/30/20 12:34:52 PM,37.34,,,,
4669,06/30/20 12:34:53 PM,37.34,,,,
4670,06/30/20 12:34:54 PM,37.34,,,,
4671,06/30/20 12:34:55 PM,37.34,,,,
4672,06/30/20 12:34:56 PM,37.34,,,,
4673,06/30/20 12:34:57 PM,37.34,,,,
4674,06/30/20 12:34:58 PM,37.34,,,,
4675,06/30/20 12:34:59 PM,37.34,,,,
4676,06/30/20 12:35:00 PM,37.34,,,,
4677,06/30/20 12:35:01 PM,37.34,,,,
4678,06/30/20 12:35:02 PM,37.34,,,,
4679,06/30/20 12:35:03 PM,37.34,,,,
4680,06/30/20 12:35:04 PM,37.34,,,,
4681,06/30/20 12:35:05 PM,37.67,,,,
4682,06/30/20 12:35:06 PM,37.34,,,,
4683,06/30/20 12:35:07 PM,37.67,,,,
4684,06/30/20 12:35:08 PM,37.34,,,,
4685,06/30/20 12:35:09 PM,37.67,,,,
4686,06/30/20 12:35:10 PM,37.34,,,,
4687,06/30/20 12:35:11 PM,37.34,,,,
4688,06/30/20 12:35:12 PM,37.34,,,,
4689,06/30/20 12:35:13 PM,37.67,,,,
4690,06/30/20 12:35:14 PM,37.67,,,,
4691,06/30/20 12:35:15 PM,37.67,,,,
4692,06/30/20 12:35:16 PM,37.67,,,,
4693,06/30/20 12:35:17 PM,37.67,,,,
4694,06/30/20 12:35:18 PM,37.67,,,,
4695,06/30/20 12:35:19 PM,37.67,,,,
4696,06/30/20 12:35:20 PM,37.67,,,,
4697,06/30/20 12:35:21 PM,37.67,,,,
4698,06/30/20 12:35:22 PM,37.67,,,,
4699,06/30/20 12:35:23 PM,37.67,,,,
4700,06/30/20 12:35:24 PM,37.67,,,,
4701,06/30/20 12:35:25 PM,37.67,,,,
4702,06/30/20 12:35:26 PM,37.67,,,,
4703,06/30/20 12:35:27 PM,37.67,,,,
4704,06/30/20 12:35:28 PM,37.67,,,,
4705,06/30/20 12:35:29 PM,37.67,,,,
4706,06/30/20 12:35:30 PM,37.67,,,,
4707,06/30/20 12:35:31 PM,37.67,,,,
4708,06/30/20 12:35:32 PM,37.67,,,,
4709,06/30/20 12:35:33 PM,37.67,,,,
4710,06/30/20 12:35:34 PM,37.34,,,,
4711,06/30/20 12:35:35 PM,38.33,,,,
4712,06/30/20 12:35:36 PM,37.67,,,,
4713,06/30/20 12:35:37 PM,37.67,,,,
4714,06/30/20 12:35:38 PM,38.00,,,,
4715,06/30/20 12:35:39 PM,37.67,,,,
4716,06/30/20 12:35:40 PM,37.67,,,,
4717,06/30/20 12:35:41 PM,37.67,,,,
4718,06/30/20 12:35:42 PM,38.00,,,,
4719,06/30/20 12:35:43 PM,37.67,,,,
4720,06/30/20 12:35:44 PM,37.67,,,,
4721,06/30/20 12:35:45 PM,37.67,,,,
4722,06/30/20 12:35:46 PM,37.67,,,,
4723,06/30/20 12:35:47 PM,37.67,,,,
4724,06/30/20 12:35:48 PM,37.67,,,,
4725,06/30/20 12:35:49 PM,37.67,,,,
4726,06/30/20 12:35:50 PM,37.67,,,,
4727,06/30/20 12:35:51 PM,37.67,,,,
4728,06/30/20 12:35:52 PM,37.67,,,,
4729,06/30/20 12:35:53 PM,37.67,,,,
4730,06/30/20 12:35:54 PM,37.67,,,,
4731,06/30/20 12:35:55 PM,37.67,,,,
4732,06/30/20 12:35:56 PM,37.67,,,,
4733,06/30/20 12:35:57 PM,37.67,,,,
4734,06/30/20 12:35:58 PM,37.67,,,,
4735,06/30/20 12:35:59 PM,37.00,,,,
4736,06/30/20 12:36:00 PM,37.67,,,,
4737,06/30/20 12:36:01 PM,21.28,,,,
4738,06/30/20 12:36:02 PM,37.34,,,,
4739,06/30/20 12:36:03 PM,37.67,,,,
4740,06/30/20 12:36:04 PM,37.67,,,,
4741,06/30/20 12:36:05 PM,37.67,,,,
4742,06/30/20 12:36:06 PM,37.67,,,,
4743,06/30/20 12:36:07 PM,37.67,,,,
4744,06/30/20 12:36:08 PM,44.29,,,,
4745,06/30/20 12:36:09 PM,37.67,,,,
4746,06/30/20 12:36:10 PM,37.67,,,,
4747,06/30/20 12:36:11 PM,37.67,,,,
4748,06/30/20 12:36:12 PM,37.67,,,,
4749,06/30/20 12:36:13 PM,37.67,,,,
4750,06/30/20 12:36:14 PM,37.67,,,,
4751,06/30/20 12:36:15 PM,37.67,,,,
4752,06/30/20 12:36:16 PM,37.67,,,,
4753,06/30/20 12:36:17 PM,37.67,,,,
4754,06/30/20 12:36:18 PM,37.67,,,,
4755,06/30/20 12:36:19 PM,37.67,,,,
4756,06/30/20 12:36:20 PM,37.67,,,,
4757,06/30/20 12:36:21 PM,37.67,,,,
4758,06/30/20 12:36:22 PM,37.34,,,,
4759,06/30/20 12:36:23 PM,38.00,,,,
4760,06/30/20 12:36:24 PM,37.67,,,,
4761,06/30/20 12:36:25 PM,37.67,,,,
4762,06/30/20 12:36:26 PM,37.67,,,,
4763,06/30/20 12:36:27 PM,37.67,,,,
4764,06/30/20 12:36:28 PM,37.67,,,,
4765,06/30/20 12:36:29 PM,37.67,,,,
4766,06/30/20 12:36:30 PM,37.67,,,,
4767,06/30/20 12:36:31 PM,37.67,,,,
4768,06/30/20 12:36:32 PM,37.67,,,,
4769,06/30/20 12:36:33 PM,37.67,,,,
4770,06/30/20 12:36:34 PM,37.67,,,,
4771,06/30/20 12:36:35 PM,37.67,,,,
4772,06/30/20 12:36:36 PM,37.67,,,,
4773,06/30/20 12:36:37 PM,37.67,,,,
4774,06/30/20 12:36:38 PM,37.67,,,,
4775,06/30/20 12:36:39 PM,37.67,,,,
4776,06/30/20 12:36:40 PM,37.67,,,,
4777,06/30/20 12:36:41 PM,38.00,,,,
4778,06/30/20 12:36:42 PM,37.67,,,,
4779,06/30/20 12:36:43 PM,37.67,,,,
4780,06/30/20 12:36:44 PM,37.67,,,,
4781,06/30/20 12:36:45 PM,37.67,,,,
4782,06/30/20 12:36:46 PM,37.67,,,,
4783,06/30/20 12:36:47 PM,37.67,,,,
4784,06/30/20 12:36:48 PM,37.67,,,,
4785,06/30/20 12:36:49 PM,37.67,,,,
4786,06/30/20 12:36:50 PM,37.67,,,,
4787,06/30/20 12:36:51 PM,37.67,,,,
4788,06/30/20 12:36:52 PM,37.67,,,,
4789,06/30/20 12:36:53 PM,37.34,,,,
4790,06/30/20 12:36:54 PM,37.34,,,,
4791,06/30/20 12:36:55 PM,37.34,,,,
4792,06/30/20 12:36:56 PM,37.34,,,,
4793,06/30/20 12:36:57 PM,37.34,,,,
4794,06/30/20 12:36:58 PM,37.34,,,,
4795,06/30/20 12:36:59 PM,37.34,,,,
4796,06/30/20 12:37:00 PM,37.34,,,,
4797,06/30/20 12:37:01 PM,37.34,,,,
4798,06/30/20 12:37:02 PM,37.34,,,,
4799,06/30/20 12:37:03 PM,37.34,,,,
4800,06/30/20 12:37:04 PM,37.34,,,,
4801,06/30/20 12:37:05 PM,37.67,,,,
4802,06/30/20 12:37:06 PM,37.00,,,,
4803,06/30/20 12:37:07 PM,38.00,,,,
4804,06/30/20 12:37:08 PM,37.67,,,,
4805,06/30/20 12:37:09 PM,37.67,,,,
4806,06/30/20 12:37:10 PM,37.34,,,,
4807,06/30/20 12:37:11 PM,37.34,,,,
4808,06/30/20 12:37:12 PM,37.34,,,,
4809,06/30/20 12:37:13 PM,37.34,,,,
4810,06/30/20 12:37:14 PM,37.34,,,,
4811,06/30/20 12:37:15 PM,37.34,,,,
4812,06/30/20 12:37:16 PM,37.34,,,,
4813,06/30/20 12:37:17 PM,37.34,,,,
4814,06/30/20 12:37:18 PM,37.34,,,,
4815,06/30/20 12:37:19 PM,37.34,,,,
4816,06/30/20 12:37:20 PM,37.34,,,,
4817,06/30/20 12:37:21 PM,37.34,,,,
4818,06/30/20 12:37:22 PM,37.34,,,,
4819,06/30/20 12:37:23 PM,37.34,,,,
4820,06/30/20 12:37:24 PM,37.34,,,,
4821,06/30/20 12:37:25 PM,37.34,,,,
4822,06/30/20 12:37:26 PM,37.34,,,,
4823,06/30/20 12:37:27 PM,37.34,,,,
4824,06/30/20 12:37:28 PM,37.34,,,,
4825,06/30/20 12:37:29 PM,37.34,,,,
4826,06/30/20 12:37:30 PM,37.34,,,,
4827,06/30/20 12:37:31 PM,37.34,,,,
4828,06/30/20 12:37:32 PM,37.34,,,,
4829,06/30/20 12:37:33 PM,37.34,,,,
4830,06/30/20 12:37:34 PM,37.34,,,,
4831,06/30/20 12:37:35 PM,37.34,,,,
4832,06/30/20 12:37:36 PM,37.34,,,,
4833,06/30/20 12:37:37 PM,37.34,,,,
4834,06/30/20 12:37:38 PM,37.34,,,,
4835,06/30/20 12:37:39 PM,37.34,,,,
4836,06/30/20 12:37:40 PM,37.34,,,,
4837,06/30/20 12:37:41 PM,37.34,,,,
4838,06/30/20 12:37:42 PM,37.34,,,,
4839,06/30/20 12:37:43 PM,37.34,,,,
4840,06/30/20 12:37:44 PM,37.34,,,,
4841,06/30/20 12:37:45 PM,36.34,,,,
4842,06/30/20 12:37:46 PM,37.34,,,,
4843,06/30/20 12:37:47 PM,37.00,,,,
4844,06/30/20 12:37:48 PM,37.00,,,,
4845,06/30/20 12:37:49 PM,37.34,,,,
4846,06/30/20 12:37:50 PM,37.00,,,,
4847,06/30/20 12:37:51 PM,37.00,,,,
4848,06/30/20 12:37:52 PM,37.00,,,,
4849,06/30/20 12:37:53 PM,37.34,,,,
4850,06/30/20 12:37:54 PM,37.34,,,,
4851,06/30/20 12:37:55 PM,37.34,,,,
4852,06/30/20 12:37:56 PM,37.00,,,,
4853,06/30/20 12:37:57 PM,37.00,,,,
4854,06/30/20 12:37:58 PM,37.00,,,,
4855,06/30/20 12:37:59 PM,37.34,,,,
4856,06/30/20 12:38:00 PM,37.00,,,,
4857,06/30/20 12:38:01 PM,37.00,,,,
4858,06/30/20 12:38:02 PM,37.34,,,,
4859,06/30/20 12:38:03 PM,37.00,,,,
4860,06/30/20 12:38:04 PM,37.00,,,,
4861,06/30/20 12:38:05 PM,37.00,,,,
4862,06/30/20 12:38:06 PM,37.34,,,,
4863,06/30/20 12:38:07 PM,37.00,,,,
4864,06/30/20 12:38:08 PM,37.00,,,,
4865,06/30/20 12:38:09 PM,37.34,,,,
4866,06/30/20 12:38:10 PM,37.00,,,,
4867,06/30/20 12:38:11 PM,37.00,,,,
4868,06/30/20 12:38:12 PM,37.34,,,,
4869,06/30/20 12:38:13 PM,37.00,,,,
4870,06/30/20 12:38:14 PM,37.00,,,,
4871,06/30/20 12:38:15 PM,37.00,,,,
4872,06/30/20 12:38:16 PM,37.00,,,,
4873,06/30/20 12:38:17 PM,37.00,,,,
4874,06/30/20 12:38:18 PM,37.00,,,,
4875,06/30/20 12:38:19 PM,37.34,,,,
4876,06/30/20 12:38:20 PM,37.00,,,,
4877,06/30/20 12:38:21 PM,37.00,,,,
4878,06/30/20 12:38:22 PM,37.00,,,,
4879,06/30/20 12:38:23 PM,37.00,,,,
4880,06/30/20 12:38:24 PM,37.00,,,,
4881,06/30/20 12:38:25 PM,37.34,,,,
4882,06/30/20 12:38:26 PM,37.00,,,,
4883,06/30/20 12:38:27 PM,37.00,,,,
4884,06/30/20 12:38:28 PM,37.00,,,,
4885,06/30/20 12:38:29 PM,37.00,,,,
4886,06/30/20 12:38:30 PM,37.00,,,,
4887,06/30/20 12:38:31 PM,37.00,,,,
4888,06/30/20 12:38:32 PM,37.34,,,,
4889,06/30/20 12:38:33 PM,37.00,,,,
4890,06/30/20 12:38:34 PM,37.00,,,,
4891,06/30/20 12:38:35 PM,37.34,,,,
4892,06/30/20 12:38:36 PM,37.00,,,,
4893,06/30/20 12:38:37 PM,37.34,,,,
4894,06/30/20 12:38:38 PM,37.00,,,,
4895,06/30/20 12:38:39 PM,36.67,,,,
4896,06/30/20 12:38:40 PM,37.00,,,,
4897,06/30/20 12:38:41 PM,36.67,,,,
4898,06/30/20 12:38:42 PM,37.34,,,,
4899,06/30/20 12:38:43 PM,37.00,,,,
4900,06/30/20 12:38:44 PM,38.00,,,,
4901,06/30/20 12:38:45 PM,37.00,,,,
4902,06/30/20 12:38:46 PM,37.67,,Logged,,
4903,06/30/20 12:38:47 PM,37.34,,,,
4904,06/30/20 12:38:48 PM,37.00,,,,
4905,06/30/20 12:38:49 PM,37.34,,,,
4906,06/30/20 12:38:50 PM,37.00,,,,
4907,06/30/20 12:38:51 PM,37.00,,,,
4908,06/30/20 12:38:52 PM,37.00,,,,
4909,06/30/20 12:38:53 PM,27.67,,,,
4910,06/30/20 12:38:54 PM,37.00,,,Logged,Logged
