"Plot Title: "
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 2247374, SEN S/N: 2247374)","Started (LGR S/N: 2247374)","Host Connected (LGR S/N: 2247374)","Stopped (LGR S/N: 2247374)","End Of File (LGR S/N: 2247374)"
88,06/30/20 11:18:43 AM,32.68,,,,
89,06/30/20 11:18:44 AM,32.68,,,,
90,06/30/20 11:18:45 AM,32.68,,,,
91,06/30/20 11:18:46 AM,32.68,,,,
92,06/30/20 11:18:47 AM,32.68,,,,
93,06/30/20 11:18:48 AM,33.01,,,,
94,06/30/20 11:18:49 AM,32.68,,,,
95,06/30/20 11:18:50 AM,32.68,,,,
96,06/30/20 11:18:51 AM,32.68,,,,
97,06/30/20 11:18:52 AM,32.68,,,,
98,06/30/20 11:18:53 AM,32.68,,,,
99,06/30/20 11:18:54 AM,33.01,,,,
100,06/30/20 11:18:55 AM,33.01,,,,
101,06/30/20 11:18:56 AM,32.68,,,,
102,06/30/20 11:18:57 AM,32.68,,,,
103,06/30/20 11:18:58 AM,33.01,,,,
104,06/30/20 11:18:59 AM,33.01,,,,
105,06/30/20 11:19:00 AM,32.68,,,,
106,06/30/20 11:19:01 AM,32.68,,,,
107,06/30/20 11:19:02 AM,32.68,,,,
108,06/30/20 11:19:03 AM,33.01,,,,
109,06/30/20 11:19:04 AM,33.01,,,,
110,06/30/20 11:19:05 AM,32.68,,,,
111,06/30/20 11:19:06 AM,33.01,,,,
112,06/30/20 11:19:07 AM,33.01,,,,
113,06/30/20 11:19:08 AM,33.01,,,,
114,06/30/20 11:19:09 AM,33.01,,,,
115,06/30/20 11:19:10 AM,32.68,,,,
116,06/30/20 11:19:11 AM,32.68,,,,
117,06/30/20 11:19:12 AM,33.01,,,,
118,06/30/20 11:19:13 AM,33.01,,,,
119,06/30/20 11:19:14 AM,33.01,,,,
120,06/30/20 11:19:15 AM,33.01,,,,
121,06/30/20 11:19:16 AM,33.68,,,,
122,06/30/20 11:19:17 AM,33.68,,,,
123,06/30/20 11:19:18 AM,34.01,,,,
124,06/30/20 11:19:19 AM,34.34,,,,
125,06/30/20 11:19:20 AM,35.01,,,,
126,06/30/20 11:19:21 AM,36.01,,,,
127,06/30/20 11:19:22 AM,36.01,,,,
128,06/30/20 11:19:23 AM,36.01,,,,
129,06/30/20 11:19:24 AM,36.01,,,,
130,06/30/20 11:19:25 AM,36.01,,,,
131,06/30/20 11:19:26 AM,36.01,,,,
132,06/30/20 11:19:27 AM,36.34,,,,
133,06/30/20 11:19:28 AM,37.00,,,,
134,06/30/20 11:19:29 AM,37.34,,,,
135,06/30/20 11:19:30 AM,37.34,,,,
136,06/30/20 11:19:31 AM,37.67,,,,
137,06/30/20 11:19:32 AM,38.00,,,,
138,06/30/20 11:19:33 AM,38.00,,,,
139,06/30/20 11:19:34 AM,38.00,,,,
140,06/30/20 11:19:35 AM,38.00,,,,
141,06/30/20 11:19:36 AM,38.00,,,,
142,06/30/20 11:19:37 AM,38.33,,,,
143,06/30/20 11:19:38 AM,38.33,,,,
144,06/30/20 11:19:39 AM,38.33,,,,
145,06/30/20 11:19:40 AM,38.33,,,,
146,06/30/20 11:19:41 AM,38.66,,,,
147,06/30/20 11:19:42 AM,38.66,,,,
148,06/30/20 11:19:43 AM,38.66,,,,
149,06/30/20 11:19:44 AM,38.99,,,,
150,06/30/20 11:19:45 AM,39.33,,,,
151,06/30/20 11:19:46 AM,39.99,,,,
152,06/30/20 11:19:47 AM,40.32,,,,
153,06/30/20 11:19:48 AM,40.65,,,,
154,06/30/20 11:19:49 AM,40.98,,,,
155,06/30/20 11:19:50 AM,41.64,,,,
156,06/30/20 11:19:51 AM,41.31,,,,
157,06/30/20 11:19:52 AM,41.97,,,,
158,06/30/20 11:19:53 AM,42.30,,,,
159,06/30/20 11:19:54 AM,42.64,,,,
160,06/30/20 11:19:55 AM,43.30,,,,
161,06/30/20 11:19:56 AM,43.63,,,,
162,06/30/20 11:19:57 AM,43.63,,,,
163,06/30/20 11:19:58 AM,43.63,,,,
164,06/30/20 11:19:59 AM,43.63,,,,
165,06/30/20 11:20:00 AM,43.96,,,,
166,06/30/20 11:20:01 AM,43.96,,,,
167,06/30/20 11:20:02 AM,43.96,,,,
168,06/30/20 11:20:03 AM,43.96,,,,
169,06/30/20 11:20:04 AM,44.29,,,,
170,06/30/20 11:20:05 AM,44.62,,,,
171,06/30/20 11:20:06 AM,44.62,,,,
172,06/30/20 11:20:07 AM,44.95,,,,
173,06/30/20 11:20:08 AM,44.95,,,,
174,06/30/20 11:20:09 AM,44.95,,,,
175,06/30/20 11:20:10 AM,45.28,,,,
176,06/30/20 11:20:11 AM,45.61,,,,
177,06/30/20 11:20:12 AM,45.61,,,,
178,06/30/20 11:20:13 AM,45.61,,,,
179,06/30/20 11:20:14 AM,45.94,,,,
180,06/30/20 11:20:15 AM,45.94,,,,
181,06/30/20 11:20:16 AM,45.94,,,,
182,06/30/20 11:20:17 AM,46.26,,,,
183,06/30/20 11:20:18 AM,46.59,,,,
184,06/30/20 11:20:19 AM,46.92,,,,
185,06/30/20 11:20:20 AM,47.25,,,,
186,06/30/20 11:20:21 AM,47.58,,,,
187,06/30/20 11:20:22 AM,47.58,,,,
188,06/30/20 11:20:23 AM,47.91,,,,
189,06/30/20 11:20:24 AM,48.57,,,,
190,06/30/20 11:20:25 AM,48.57,,,,
191,06/30/20 11:20:26 AM,48.90,,,,
192,06/30/20 11:20:27 AM,48.90,,,,
193,06/30/20 11:20:28 AM,50.21,,,,
194,06/30/20 11:20:29 AM,50.54,,,,
195,06/30/20 11:20:30 AM,50.87,,,,
196,06/30/20 11:20:31 AM,51.20,,,,
197,06/30/20 11:20:32 AM,51.53,,,,
198,06/30/20 11:20:33 AM,52.18,,,,
199,06/30/20 11:20:34 AM,52.51,,,,
200,06/30/20 11:20:35 AM,52.51,,,,
201,06/30/20 11:20:36 AM,52.84,,,,
202,06/30/20 11:20:37 AM,53.17,,,,
203,06/30/20 11:20:38 AM,53.17,,,,
204,06/30/20 11:20:39 AM,53.82,,,,
205,06/30/20 11:20:40 AM,54.15,,,,
206,06/30/20 11:20:41 AM,55.13,,,,
207,06/30/20 11:20:42 AM,55.46,,,,
208,06/30/20 11:20:43 AM,56.44,,,,
209,06/30/20 11:20:44 AM,57.10,,,,
210,06/30/20 11:20:45 AM,57.42,,,,
211,06/30/20 11:20:46 AM,57.42,,,,
212,06/30/20 11:20:47 AM,57.10,,,,
213,06/30/20 11:20:48 AM,57.75,,,,
214,06/30/20 11:20:49 AM,58.08,,,,
215,06/30/20 11:20:50 AM,58.41,,,,
216,06/30/20 11:20:51 AM,58.73,,,,
217,06/30/20 11:20:52 AM,59.06,,,,
218,06/30/20 11:20:53 AM,59.39,,,,
219,06/30/20 11:20:54 AM,59.71,,,,
220,06/30/20 11:20:55 AM,59.71,,,,
221,06/30/20 11:20:56 AM,60.04,,,,
222,06/30/20 11:20:57 AM,60.37,,,,
223,06/30/20 11:20:58 AM,60.04,,,,
224,06/30/20 11:20:59 AM,61.35,,,,
225,06/30/20 11:21:00 AM,61.35,,,,
226,06/30/20 11:21:01 AM,61.67,,,,
227,06/30/20 11:21:02 AM,61.67,,,,
228,06/30/20 11:21:03 AM,62.33,,,,
229,06/30/20 11:21:04 AM,62.65,,,,
230,06/30/20 11:21:05 AM,64.28,,,,
231,06/30/20 11:21:06 AM,63.96,,,,
232,06/30/20 11:21:07 AM,63.96,,,,
233,06/30/20 11:21:08 AM,63.96,,,,
234,06/30/20 11:21:09 AM,64.28,,,,
235,06/30/20 11:21:10 AM,65.26,,,,
236,06/30/20 11:21:11 AM,65.26,,,,
237,06/30/20 11:21:12 AM,65.92,,,,
238,06/30/20 11:21:13 AM,66.24,,,,
239,06/30/20 11:21:14 AM,66.24,,,,
240,06/30/20 11:21:15 AM,67.55,,,,
241,06/30/20 11:21:16 AM,67.22,,,,
242,06/30/20 11:21:17 AM,67.22,,,,
243,06/30/20 11:21:18 AM,67.87,,,,
244,06/30/20 11:21:19 AM,68.52,,,,
245,06/30/20 11:21:20 AM,68.85,,,,
246,06/30/20 11:21:21 AM,68.85,,,,
247,06/30/20 11:21:22 AM,68.85,,,,
248,06/30/20 11:21:23 AM,69.50,,,,
249,06/30/20 11:21:24 AM,69.50,,,,
250,06/30/20 11:21:25 AM,69.50,,,,
251,06/30/20 11:21:26 AM,70.15,,,,
252,06/30/20 11:21:27 AM,71.13,,,,
253,06/30/20 11:21:28 AM,71.78,,,,
254,06/30/20 11:21:29 AM,72.11,,,,
255,06/30/20 11:21:30 AM,72.76,,,,
256,06/30/20 11:21:31 AM,72.43,,,,
257,06/30/20 11:21:32 AM,72.43,,,,
258,06/30/20 11:21:33 AM,72.43,,,,
259,06/30/20 11:21:34 AM,72.76,,,,
260,06/30/20 11:21:35 AM,72.76,,,,
261,06/30/20 11:21:36 AM,73.41,,,,
262,06/30/20 11:21:37 AM,73.41,,,,
263,06/30/20 11:21:38 AM,73.74,,,,
264,06/30/20 11:21:39 AM,74.39,,,,
265,06/30/20 11:21:40 AM,74.71,,,,
266,06/30/20 11:21:41 AM,75.04,,,,
267,06/30/20 11:21:42 AM,74.71,,,,
268,06/30/20 11:21:43 AM,74.71,,,,
269,06/30/20 11:21:44 AM,75.04,,,,
270,06/30/20 11:21:45 AM,75.37,,,,
271,06/30/20 11:21:46 AM,75.37,,,,
272,06/30/20 11:21:47 AM,75.69,,,,
273,06/30/20 11:21:48 AM,76.02,,,,
274,06/30/20 11:21:49 AM,76.02,,,,
275,06/30/20 11:21:50 AM,76.34,,,,
276,06/30/20 11:21:51 AM,76.67,,,,
277,06/30/20 11:21:52 AM,77.00,,,,
278,06/30/20 11:21:53 AM,77.32,,,,
279,06/30/20 11:21:54 AM,77.32,,,,
280,06/30/20 11:21:55 AM,77.32,,,,
281,06/30/20 11:21:56 AM,77.97,,,,
282,06/30/20 11:21:57 AM,78.30,,,,
283,06/30/20 11:21:58 AM,78.30,,,,
284,06/30/20 11:21:59 AM,78.30,,,,
285,06/30/20 11:22:00 AM,78.30,,,,
286,06/30/20 11:22:01 AM,78.30,,,,
287,06/30/20 11:22:02 AM,77.97,,,,
288,06/30/20 11:22:03 AM,77.97,,,,
289,06/30/20 11:22:04 AM,78.30,,,,
290,06/30/20 11:22:05 AM,78.62,,,,
291,06/30/20 11:22:06 AM,78.95,,,,
292,06/30/20 11:22:07 AM,78.95,,,,
293,06/30/20 11:22:08 AM,79.60,,,,
294,06/30/20 11:22:09 AM,79.93,,,,
295,06/30/20 11:22:10 AM,80.25,,,,
296,06/30/20 11:22:11 AM,80.58,,,,
297,06/30/20 11:22:12 AM,80.90,,,,
298,06/30/20 11:22:13 AM,81.23,,,,
299,06/30/20 11:22:14 AM,81.56,,,,
300,06/30/20 11:22:15 AM,82.21,,,,
301,06/30/20 11:22:16 AM,82.21,,,,
302,06/30/20 11:22:17 AM,82.53,,,,
303,06/30/20 11:22:18 AM,82.21,,,,
304,06/30/20 11:22:19 AM,82.53,,,,
305,06/30/20 11:22:20 AM,82.86,,,,
306,06/30/20 11:22:21 AM,83.19,,,,
307,06/30/20 11:22:22 AM,83.19,,,,
308,06/30/20 11:22:23 AM,82.86,,,,
309,06/30/20 11:22:24 AM,82.53,,,,
310,06/30/20 11:22:25 AM,82.86,,,,
311,06/30/20 11:22:26 AM,83.19,,,,
312,06/30/20 11:22:27 AM,83.19,,,,
313,06/30/20 11:22:28 AM,83.51,,,,
314,06/30/20 11:22:29 AM,83.51,,,,
315,06/30/20 11:22:30 AM,84.16,,,,
316,06/30/20 11:22:31 AM,84.16,,,,
317,06/30/20 11:22:32 AM,83.84,,,,
318,06/30/20 11:22:33 AM,83.84,,,,
319,06/30/20 11:22:34 AM,83.84,,,,
320,06/30/20 11:22:35 AM,83.84,,,,
321,06/30/20 11:22:36 AM,83.84,,,,
322,06/30/20 11:22:37 AM,83.84,,,,
323,06/30/20 11:22:38 AM,84.16,,,,
324,06/30/20 11:22:39 AM,83.84,,,,
325,06/30/20 11:22:40 AM,83.51,,,,
326,06/30/20 11:22:41 AM,83.51,,,,
327,06/30/20 11:22:42 AM,83.84,,,,
328,06/30/20 11:22:43 AM,84.16,,,,
329,06/30/20 11:22:44 AM,84.16,,,,
330,06/30/20 11:22:45 AM,84.82,,,,
331,06/30/20 11:22:46 AM,85.14,,,,
332,06/30/20 11:22:47 AM,85.80,,,,
333,06/30/20 11:22:48 AM,86.77,,,,
334,06/30/20 11:22:49 AM,87.43,,,,
335,06/30/20 11:22:50 AM,87.75,,,,
336,06/30/20 11:22:51 AM,88.41,,,,
337,06/30/20 11:22:52 AM,88.73,,,,
338,06/30/20 11:22:53 AM,89.39,,,,
339,06/30/20 11:22:54 AM,87.75,,,,
340,06/30/20 11:22:55 AM,87.75,,,,
341,06/30/20 11:22:56 AM,88.08,,,,
342,06/30/20 11:22:57 AM,88.41,,,,
343,06/30/20 11:22:58 AM,88.73,,,,
344,06/30/20 11:22:59 AM,89.39,,,,
345,06/30/20 11:23:00 AM,89.71,,,,
346,06/30/20 11:23:01 AM,90.36,,,,
347,06/30/20 11:23:02 AM,90.36,,,,
348,06/30/20 11:23:03 AM,90.36,,,,
349,06/30/20 11:23:04 AM,90.36,,,,
350,06/30/20 11:23:05 AM,90.36,,,,
351,06/30/20 11:23:06 AM,90.69,,,,
352,06/30/20 11:23:07 AM,91.34,,,,
353,06/30/20 11:23:08 AM,91.34,,,,
354,06/30/20 11:23:09 AM,91.34,,,,
355,06/30/20 11:23:10 AM,91.34,,,,
356,06/30/20 11:23:11 AM,92.00,,,,
357,06/30/20 11:23:12 AM,92.00,,,,
358,06/30/20 11:23:13 AM,92.00,,,,
359,06/30/20 11:23:14 AM,92.65,,,,
360,06/30/20 11:23:15 AM,93.96,,,,
361,06/30/20 11:23:16 AM,94.29,,,,
362,06/30/20 11:23:17 AM,94.29,,,,
363,06/30/20 11:23:18 AM,94.94,,,,
364,06/30/20 11:23:19 AM,95.27,,,,
365,06/30/20 11:23:20 AM,95.60,,,,
366,06/30/20 11:23:21 AM,96.25,,,,
367,06/30/20 11:23:22 AM,96.58,,,,
368,06/30/20 11:23:23 AM,96.58,,,,
369,06/30/20 11:23:24 AM,96.90,,,,
370,06/30/20 11:23:25 AM,96.58,,,,
371,06/30/20 11:23:26 AM,96.25,,,,
372,06/30/20 11:23:27 AM,96.25,,,,
373,06/30/20 11:23:28 AM,96.58,,,,
374,06/30/20 11:23:29 AM,96.58,,,,
375,06/30/20 11:23:30 AM,96.58,,,,
376,06/30/20 11:23:31 AM,96.58,,,,
377,06/30/20 11:23:32 AM,96.90,,,,
378,06/30/20 11:23:33 AM,97.56,,,,
379,06/30/20 11:23:34 AM,97.56,,,,
380,06/30/20 11:23:35 AM,97.89,,,,
381,06/30/20 11:23:36 AM,98.21,,,,
382,06/30/20 11:23:37 AM,98.21,,,,
383,06/30/20 11:23:38 AM,98.54,,,,
384,06/30/20 11:23:39 AM,98.54,,,,
385,06/30/20 11:23:40 AM,98.87,,,,
386,06/30/20 11:23:41 AM,99.53,,,,
387,06/30/20 11:23:42 AM,100.18,,,,
388,06/30/20 11:23:43 AM,100.51,,,,
389,06/30/20 11:23:44 AM,101.17,,,,
390,06/30/20 11:23:45 AM,101.82,,,,
391,06/30/20 11:23:46 AM,102.15,,,,
392,06/30/20 11:23:47 AM,102.48,,,,
393,06/30/20 11:23:48 AM,101.82,,,,
394,06/30/20 11:23:49 AM,101.82,,,,
395,06/30/20 11:23:50 AM,101.17,,,,
396,06/30/20 11:23:51 AM,106.42,,,,
397,06/30/20 11:23:52 AM,109.71,,,,
398,06/30/20 11:23:53 AM,110.04,,,,
399,06/30/20 11:23:54 AM,111.03,,,,
400,06/30/20 11:23:55 AM,112.02,,,,
401,06/30/20 11:23:56 AM,111.36,,,,
402,06/30/20 11:23:57 AM,109.38,,,,
403,06/30/20 11:23:58 AM,108.40,,,,
404,06/30/20 11:23:59 AM,107.74,,,,
405,06/30/20 11:24:00 AM,107.41,,,,
406,06/30/20 11:24:01 AM,107.41,,,,
407,06/30/20 11:24:02 AM,107.08,,,,
408,06/30/20 11:24:03 AM,108.40,,,,
409,06/30/20 11:24:04 AM,109.71,,,,
410,06/30/20 11:24:05 AM,111.36,,,,
411,06/30/20 11:24:06 AM,112.35,,,,
412,06/30/20 11:24:07 AM,115.66,,,,
413,06/30/20 11:24:08 AM,114.99,,,,
414,06/30/20 11:24:09 AM,114.00,,,,
415,06/30/20 11:24:10 AM,113.67,,,,
416,06/30/20 11:24:11 AM,113.01,,,,
417,06/30/20 11:24:12 AM,112.68,,,,
418,06/30/20 11:24:13 AM,112.35,,,,
419,06/30/20 11:24:14 AM,112.35,,,,
420,06/30/20 11:24:15 AM,112.35,,,,
421,06/30/20 11:24:16 AM,112.02,,,,
422,06/30/20 11:24:17 AM,112.35,,,,
423,06/30/20 11:24:18 AM,112.02,,,,
424,06/30/20 11:24:19 AM,111.36,,,,
425,06/30/20 11:24:20 AM,111.03,,,,
426,06/30/20 11:24:21 AM,110.37,,,,
427,06/30/20 11:24:22 AM,110.37,,,,
428,06/30/20 11:24:23 AM,110.37,,,,
429,06/30/20 11:24:24 AM,110.70,,,,
430,06/30/20 11:24:25 AM,110.70,,,,
431,06/30/20 11:24:26 AM,111.03,,,,
432,06/30/20 11:24:27 AM,111.36,,,,
433,06/30/20 11:24:28 AM,111.36,,,,
434,06/30/20 11:24:29 AM,111.69,,,,
435,06/30/20 11:24:30 AM,111.69,,,,
436,06/30/20 11:24:31 AM,111.69,,,,
437,06/30/20 11:24:32 AM,111.36,,,,
438,06/30/20 11:24:33 AM,111.03,,,,
439,06/30/20 11:24:34 AM,110.70,,,,
440,06/30/20 11:24:35 AM,109.38,,,,
441,06/30/20 11:24:36 AM,109.38,,,,
442,06/30/20 11:24:37 AM,109.38,,,,
443,06/30/20 11:24:38 AM,109.06,,,,
444,06/30/20 11:24:39 AM,108.73,,,,
445,06/30/20 11:24:40 AM,108.40,,,,
446,06/30/20 11:24:41 AM,108.07,,,,
447,06/30/20 11:24:42 AM,107.41,,,,
448,06/30/20 11:24:43 AM,107.41,,,,
449,06/30/20 11:24:44 AM,108.40,,,,
450,06/30/20 11:24:45 AM,109.71,,,,
451,06/30/20 11:24:46 AM,110.37,,,,
452,06/30/20 11:24:47 AM,110.70,,,,
453,06/30/20 11:24:48 AM,111.03,,,,
454,06/30/20 11:24:49 AM,111.36,,,,
455,06/30/20 11:24:50 AM,112.02,,,,
456,06/30/20 11:24:51 AM,111.69,,,,
457,06/30/20 11:24:52 AM,111.03,,,,
458,06/30/20 11:24:53 AM,111.03,,,,
459,06/30/20 11:24:54 AM,111.03,,,,
460,06/30/20 11:24:55 AM,110.70,,,,
461,06/30/20 11:24:56 AM,110.37,,,,
462,06/30/20 11:24:57 AM,109.71,,,,
463,06/30/20 11:24:58 AM,108.73,,,,
464,06/30/20 11:24:59 AM,108.73,,,,
465,06/30/20 11:25:00 AM,108.07,,,,
466,06/30/20 11:25:01 AM,108.40,,,,
467,06/30/20 11:25:02 AM,108.40,,,,
468,06/30/20 11:25:03 AM,108.07,,,,
469,06/30/20 11:25:04 AM,107.74,,,,
470,06/30/20 11:25:05 AM,107.74,,,,
471,06/30/20 11:25:06 AM,107.74,,,,
472,06/30/20 11:25:07 AM,107.74,,,,
473,06/30/20 11:25:08 AM,107.74,,,,
474,06/30/20 11:25:09 AM,108.40,,,,
475,06/30/20 11:25:10 AM,108.40,,,,
476,06/30/20 11:25:11 AM,108.73,,,,
477,06/30/20 11:25:12 AM,109.38,,,,
478,06/30/20 11:25:13 AM,109.71,,,,
479,06/30/20 11:25:14 AM,110.04,,,,
480,06/30/20 11:25:15 AM,109.71,,,,
481,06/30/20 11:25:16 AM,109.71,,,,
482,06/30/20 11:25:17 AM,110.04,,,,
483,06/30/20 11:25:18 AM,110.37,,,,
484,06/30/20 11:25:19 AM,110.37,,,,
485,06/30/20 11:25:20 AM,110.70,,,,
486,06/30/20 11:25:21 AM,110.37,,,,
487,06/30/20 11:25:22 AM,110.37,,,,
488,06/30/20 11:25:23 AM,110.70,,,,
489,06/30/20 11:25:24 AM,111.03,,,,
490,06/30/20 11:25:25 AM,110.70,,,,
491,06/30/20 11:25:26 AM,110.04,,,,
492,06/30/20 11:25:27 AM,110.37,,,,
493,06/30/20 11:25:28 AM,110.04,,,,
494,06/30/20 11:25:29 AM,109.71,,,,
495,06/30/20 11:25:30 AM,110.04,,,,
496,06/30/20 11:25:31 AM,109.38,,,,
497,06/30/20 11:25:32 AM,109.38,,,,
498,06/30/20 11:25:33 AM,109.71,,,,
499,06/30/20 11:25:34 AM,110.04,,,,
500,06/30/20 11:25:35 AM,110.70,,,,
501,06/30/20 11:25:36 AM,110.37,,,,
502,06/30/20 11:25:37 AM,110.70,,,,
503,06/30/20 11:25:38 AM,111.03,,,,
504,06/30/20 11:25:39 AM,111.36,,,,
505,06/30/20 11:25:40 AM,111.36,,,,
506,06/30/20 11:25:41 AM,111.36,,,,
507,06/30/20 11:25:42 AM,111.69,,,,
508,06/30/20 11:25:43 AM,111.36,,,,
509,06/30/20 11:25:44 AM,111.03,,,,
510,06/30/20 11:25:45 AM,111.36,,,,
511,06/30/20 11:25:46 AM,111.36,,,,
512,06/30/20 11:25:47 AM,111.36,,,,
513,06/30/20 11:25:48 AM,111.03,,,,
514,06/30/20 11:25:49 AM,111.69,,,,
515,06/30/20 11:25:50 AM,111.36,,,,
516,06/30/20 11:25:51 AM,111.36,,,,
517,06/30/20 11:25:52 AM,111.69,,,,
518,06/30/20 11:25:53 AM,111.03,,,,
519,06/30/20 11:25:54 AM,111.03,,,,
520,06/30/20 11:25:55 AM,110.70,,,,
521,06/30/20 11:25:56 AM,111.03,,,,
522,06/30/20 11:25:57 AM,111.36,,,,
523,06/30/20 11:25:58 AM,111.69,,,,
524,06/30/20 11:25:59 AM,111.69,,,,
525,06/30/20 11:26:00 AM,112.02,,,,
526,06/30/20 11:26:01 AM,112.02,,,,
527,06/30/20 11:26:02 AM,112.02,,,,
528,06/30/20 11:26:03 AM,112.35,,,,
529,06/30/20 11:26:04 AM,112.68,,,,
530,06/30/20 11:26:05 AM,113.01,,,,
531,06/30/20 11:26:06 AM,113.67,,,,
532,06/30/20 11:26:07 AM,114.00,,,,
533,06/30/20 11:26:08 AM,113.67,,,,
534,06/30/20 11:26:09 AM,113.67,,,,
535,06/30/20 11:26:10 AM,113.01,,,,
536,06/30/20 11:26:11 AM,112.35,,,,
537,06/30/20 11:26:12 AM,112.02,,,,
538,06/30/20 11:26:13 AM,112.02,,,,
539,06/30/20 11:26:14 AM,112.35,,,,
540,06/30/20 11:26:15 AM,112.02,,,,
541,06/30/20 11:26:16 AM,111.69,,,,
542,06/30/20 11:26:17 AM,111.69,,,,
543,06/30/20 11:26:18 AM,112.02,,,,
544,06/30/20 11:26:19 AM,112.35,,,,
545,06/30/20 11:26:20 AM,112.35,,,,
546,06/30/20 11:26:21 AM,112.35,,,,
547,06/30/20 11:26:22 AM,112.68,,,,
548,06/30/20 11:26:23 AM,112.68,,,,
549,06/30/20 11:26:24 AM,112.68,,,,
