"Plot Title: flam.mid"
"#","Date Time, GMT-05:00","K-Type, °F (LGR S/N: 1282988, SEN S/N: 1282988, LBL: k)","Temp, °F (LGR S/N: 1282988, SEN S/N: 1282988, LBL: temp)","Host Connected (LGR S/N: 1282988)","Stopped (LGR S/N: 1282988)","End Of File (LGR S/N: 1282988)"
1,11/05/21 09:58:37 AM,73.94,71.146,,,
2,11/05/21 09:58:38 AM,73.94,71.146,,,
3,11/05/21 09:58:39 AM,73.94,71.190,,,
4,11/05/21 09:58:40 AM,73.94,71.190,,,
5,11/05/21 09:58:41 AM,73.94,71.190,,,
6,11/05/21 09:58:42 AM,73.94,71.190,,,
7,11/05/21 09:58:43 AM,73.94,71.231,,,
8,11/05/21 09:58:44 AM,73.94,71.231,,,
9,11/05/21 09:58:45 AM,73.94,71.231,,,
10,11/05/21 09:58:46 AM,73.94,71.274,,,
11,11/05/21 09:58:47 AM,73.94,71.231,,,
12,11/05/21 09:58:48 AM,74.55,71.274,,,
13,11/05/21 09:58:49 AM,73.94,71.274,,,
14,11/05/21 09:58:50 AM,73.94,71.317,,,
15,11/05/21 09:58:51 AM,73.94,71.361,,,
16,11/05/21 09:58:52 AM,73.94,71.361,,,
17,11/05/21 09:58:53 AM,73.94,71.361,,,
18,11/05/21 09:58:54 AM,73.94,71.361,,,
19,11/05/21 09:58:55 AM,73.94,71.361,,,
20,11/05/21 09:58:56 AM,74.55,71.404,,,
21,11/05/21 09:58:57 AM,73.94,71.447,,,
22,11/05/21 09:58:58 AM,74.55,71.447,,,
23,11/05/21 09:58:59 AM,73.94,71.447,,,
24,11/05/21 09:59:00 AM,73.94,71.490,,,
25,11/05/21 09:59:01 AM,73.94,71.490,,,
26,11/05/21 09:59:02 AM,74.55,71.533,,,
27,11/05/21 09:59:03 AM,73.94,71.533,,,
28,11/05/21 09:59:04 AM,74.55,71.533,,,
29,11/05/21 09:59:05 AM,74.55,71.577,,,
30,11/05/21 09:59:06 AM,74.55,71.577,,,
31,11/05/21 09:59:07 AM,74.55,71.577,,,
32,11/05/21 09:59:08 AM,74.55,71.620,,,
33,11/05/21 09:59:09 AM,74.55,71.620,,,
34,11/05/21 09:59:10 AM,74.55,71.661,,,
35,11/05/21 09:59:11 AM,74.55,71.661,,,
36,11/05/21 09:59:12 AM,73.94,71.661,,,
37,11/05/21 09:59:13 AM,74.55,71.661,,,
38,11/05/21 09:59:14 AM,74.55,71.704,,,
39,11/05/21 09:59:15 AM,74.55,71.704,,,
40,11/05/21 09:59:16 AM,74.55,71.704,,,
41,11/05/21 09:59:17 AM,74.55,71.704,,,
42,11/05/21 09:59:18 AM,74.55,71.748,,,
43,11/05/21 09:59:19 AM,74.55,71.748,,,
44,11/05/21 09:59:20 AM,74.55,71.791,,,
45,11/05/21 09:59:21 AM,74.55,71.791,,,
46,11/05/21 09:59:22 AM,74.55,71.791,,,
47,11/05/21 09:59:23 AM,74.55,71.791,,,
48,11/05/21 09:59:24 AM,74.55,71.791,,,
49,11/05/21 09:59:25 AM,74.55,71.834,,,
50,11/05/21 09:59:26 AM,74.55,71.834,,,
51,11/05/21 09:59:27 AM,74.55,71.834,,,
52,11/05/21 09:59:28 AM,74.55,71.834,,,
53,11/05/21 09:59:29 AM,74.55,71.834,,,
54,11/05/21 09:59:30 AM,74.55,71.877,,,
55,11/05/21 09:59:31 AM,74.55,71.877,,,
56,11/05/21 09:59:32 AM,74.55,71.877,,,
57,11/05/21 09:59:33 AM,73.94,71.877,,,
58,11/05/21 09:59:34 AM,74.55,71.877,,,
59,11/05/21 09:59:35 AM,74.55,71.920,,,
60,11/05/21 09:59:36 AM,74.55,71.877,,,
61,11/05/21 09:59:37 AM,74.55,71.920,,,
62,11/05/21 09:59:38 AM,74.55,71.920,,,
63,11/05/21 09:59:39 AM,74.55,71.920,,,
64,11/05/21 09:59:40 AM,74.55,71.920,,,
65,11/05/21 09:59:41 AM,74.55,71.920,,,
66,11/05/21 09:59:42 AM,74.55,71.964,,,
67,11/05/21 09:59:43 AM,74.55,71.964,,,
68,11/05/21 09:59:44 AM,74.55,71.964,,,
69,11/05/21 09:59:45 AM,74.55,71.964,,,
70,11/05/21 09:59:46 AM,74.55,71.964,,,
71,11/05/21 09:59:47 AM,74.55,71.964,,,
72,11/05/21 09:59:48 AM,74.55,72.007,,,
73,11/05/21 09:59:49 AM,74.55,72.007,,,
74,11/05/21 09:59:50 AM,74.55,72.007,,,
75,11/05/21 09:59:51 AM,74.55,72.007,,,
76,11/05/21 09:59:52 AM,74.55,72.007,,,
77,11/05/21 09:59:53 AM,74.55,72.007,,,
78,11/05/21 09:59:54 AM,74.55,72.007,,,
79,11/05/21 09:59:55 AM,74.55,72.050,,,
80,11/05/21 09:59:56 AM,74.55,72.050,,,
81,11/05/21 09:59:57 AM,74.55,72.050,,,
82,11/05/21 09:59:58 AM,74.55,72.050,,,
83,11/05/21 09:59:59 AM,74.55,72.050,,,
84,11/05/21 10:00:00 AM,74.55,72.050,,,
85,11/05/21 10:00:01 AM,74.55,72.050,,,
86,11/05/21 10:00:02 AM,74.55,72.050,,,
87,11/05/21 10:00:03 AM,74.55,72.093,,,
88,11/05/21 10:00:04 AM,74.55,72.093,,,
89,11/05/21 10:00:05 AM,74.55,72.093,,,
90,11/05/21 10:00:06 AM,74.55,72.093,,,
91,11/05/21 10:00:07 AM,74.55,72.093,,,
92,11/05/21 10:00:08 AM,74.55,72.093,,,
93,11/05/21 10:00:09 AM,74.55,72.093,,,
94,11/05/21 10:00:10 AM,74.55,72.093,,,
95,11/05/21 10:00:11 AM,74.55,72.093,,,
96,11/05/21 10:00:12 AM,74.55,72.136,,,
97,11/05/21 10:00:13 AM,74.55,72.136,,,
98,11/05/21 10:00:14 AM,74.55,72.136,,,
99,11/05/21 10:00:15 AM,74.55,72.136,,,
100,11/05/21 10:00:16 AM,74.55,72.136,,,
101,11/05/21 10:00:17 AM,74.55,72.136,,,
102,11/05/21 10:00:18 AM,74.55,72.136,,,
103,11/05/21 10:00:19 AM,74.55,72.136,,,
104,11/05/21 10:00:20 AM,74.55,72.136,,,
105,11/05/21 10:00:21 AM,74.55,72.136,,,
106,11/05/21 10:00:22 AM,74.55,72.136,,,
107,11/05/21 10:00:23 AM,74.55,72.178,,,
108,11/05/21 10:00:24 AM,74.55,72.178,,,
109,11/05/21 10:00:25 AM,74.55,72.178,,,
110,11/05/21 10:00:26 AM,74.55,72.178,,,
111,11/05/21 10:00:27 AM,74.55,72.178,,,
112,11/05/21 10:00:28 AM,74.55,72.178,,,
113,11/05/21 10:00:29 AM,74.55,72.178,,,
114,11/05/21 10:00:30 AM,74.55,72.178,,,
115,11/05/21 10:00:31 AM,74.55,72.178,,,
116,11/05/21 10:00:32 AM,74.55,72.178,,,
117,11/05/21 10:00:33 AM,74.55,72.221,,,
118,11/05/21 10:00:34 AM,74.55,72.221,,,
119,11/05/21 10:00:35 AM,74.55,72.221,,,
120,11/05/21 10:00:36 AM,74.55,72.221,,,
121,11/05/21 10:00:37 AM,74.55,72.221,,,
122,11/05/21 10:00:38 AM,74.55,72.221,,,
123,11/05/21 10:00:39 AM,74.55,72.221,,,
124,11/05/21 10:00:40 AM,74.55,72.221,,,
125,11/05/21 10:00:41 AM,74.55,72.221,,,
126,11/05/21 10:00:42 AM,74.55,72.221,,,
127,11/05/21 10:00:43 AM,75.16,72.221,,,
128,11/05/21 10:00:44 AM,74.55,72.264,,,
129,11/05/21 10:00:45 AM,74.55,72.221,,,
130,11/05/21 10:00:46 AM,74.55,72.264,,,
131,11/05/21 10:00:47 AM,75.16,72.264,,,
132,11/05/21 10:00:48 AM,75.16,72.264,,,
133,11/05/21 10:00:49 AM,75.16,72.264,,,
134,11/05/21 10:00:50 AM,75.16,72.264,,,
135,11/05/21 10:00:51 AM,75.16,72.264,,,
136,11/05/21 10:00:52 AM,74.55,72.264,,,
137,11/05/21 10:00:53 AM,74.55,72.264,,,
138,11/05/21 10:00:54 AM,74.55,72.264,,,
139,11/05/21 10:00:55 AM,75.16,72.264,,,
140,11/05/21 10:00:56 AM,74.55,72.264,,,
141,11/05/21 10:00:57 AM,74.55,72.264,,,
142,11/05/21 10:00:58 AM,74.55,72.264,,,
143,11/05/21 10:00:59 AM,74.55,72.264,,,
144,11/05/21 10:01:00 AM,74.55,72.307,,,
145,11/05/21 10:01:01 AM,74.55,72.307,,,
146,11/05/21 10:01:02 AM,75.16,72.307,,,
147,11/05/21 10:01:03 AM,74.55,72.307,,,
148,11/05/21 10:01:04 AM,75.16,72.307,,,
149,11/05/21 10:01:05 AM,74.55,72.307,,,
150,11/05/21 10:01:06 AM,74.55,72.307,,,
151,11/05/21 10:01:07 AM,75.16,72.307,,,
152,11/05/21 10:01:08 AM,74.55,72.307,,,
153,11/05/21 10:01:09 AM,74.55,72.351,,,
154,11/05/21 10:01:10 AM,74.55,72.351,,,
155,11/05/21 10:01:11 AM,74.55,72.351,,,
156,11/05/21 10:01:12 AM,75.16,72.351,,,
157,11/05/21 10:01:13 AM,74.55,72.351,,,
158,11/05/21 10:01:14 AM,75.16,72.351,,,
159,11/05/21 10:01:15 AM,75.16,72.351,,,
160,11/05/21 10:01:16 AM,75.16,72.351,,,
161,11/05/21 10:01:17 AM,75.16,72.351,,,
162,11/05/21 10:01:18 AM,75.16,72.351,,,
163,11/05/21 10:01:19 AM,75.16,72.351,,,
164,11/05/21 10:01:20 AM,75.16,72.351,,,
165,11/05/21 10:01:21 AM,75.16,72.394,,,
166,11/05/21 10:01:22 AM,75.16,72.351,,,
167,11/05/21 10:01:23 AM,75.16,72.394,,,
168,11/05/21 10:01:24 AM,74.55,72.394,,,
169,11/05/21 10:01:25 AM,75.16,72.394,,,
170,11/05/21 10:01:26 AM,74.55,72.394,,,
171,11/05/21 10:01:27 AM,75.16,72.394,,,
172,11/05/21 10:01:28 AM,75.16,72.394,,,
173,11/05/21 10:01:29 AM,75.16,72.394,,,
174,11/05/21 10:01:30 AM,75.16,72.394,,,
175,11/05/21 10:01:31 AM,75.16,72.394,,,
176,11/05/21 10:01:32 AM,75.16,72.394,,,
177,11/05/21 10:01:33 AM,75.16,72.394,,,
178,11/05/21 10:01:34 AM,75.16,72.437,,,
179,11/05/21 10:01:35 AM,75.16,72.394,,,
180,11/05/21 10:01:36 AM,75.16,72.437,,,
181,11/05/21 10:01:37 AM,75.16,72.437,,,
182,11/05/21 10:01:38 AM,75.16,72.437,,,
183,11/05/21 10:01:39 AM,75.16,72.437,,,
184,11/05/21 10:01:40 AM,75.16,72.437,,,
185,11/05/21 10:01:41 AM,75.16,72.437,,,
186,11/05/21 10:01:42 AM,75.16,72.437,,,
187,11/05/21 10:01:43 AM,75.16,72.437,,,
188,11/05/21 10:01:44 AM,75.16,72.437,,,
189,11/05/21 10:01:45 AM,75.16,72.437,,,
190,11/05/21 10:01:46 AM,75.16,72.437,,,
191,11/05/21 10:01:47 AM,75.16,72.437,,,
192,11/05/21 10:01:48 AM,75.16,72.480,,,
193,11/05/21 10:01:49 AM,75.16,72.480,,,
194,11/05/21 10:01:50 AM,75.16,72.480,,,
195,11/05/21 10:01:51 AM,75.16,72.480,,,
196,11/05/21 10:01:52 AM,75.16,72.480,,,
197,11/05/21 10:01:53 AM,75.16,72.480,,,
198,11/05/21 10:01:54 AM,75.16,72.480,,,
199,11/05/21 10:01:55 AM,75.16,72.480,,,
200,11/05/21 10:01:56 AM,75.16,72.480,,,
201,11/05/21 10:01:57 AM,75.16,72.480,,,
202,11/05/21 10:01:58 AM,75.16,72.480,,,
203,11/05/21 10:01:59 AM,75.16,72.480,,,
204,11/05/21 10:02:00 AM,75.16,72.480,,,
205,11/05/21 10:02:01 AM,75.16,72.523,,,
206,11/05/21 10:02:02 AM,75.16,72.523,,,
207,11/05/21 10:02:03 AM,75.16,72.480,,,
208,11/05/21 10:02:04 AM,75.16,72.480,,,
209,11/05/21 10:02:05 AM,75.16,72.523,,,
210,11/05/21 10:02:06 AM,75.16,72.523,,,
211,11/05/21 10:02:07 AM,75.16,72.523,,,
212,11/05/21 10:02:08 AM,75.16,72.523,,,
213,11/05/21 10:02:09 AM,75.16,72.523,,,
214,11/05/21 10:02:10 AM,75.16,72.523,,,
215,11/05/21 10:02:11 AM,75.16,72.523,,,
216,11/05/21 10:02:12 AM,75.16,72.523,,,
217,11/05/21 10:02:13 AM,75.16,72.523,,,
218,11/05/21 10:02:14 AM,75.16,72.523,,,
219,11/05/21 10:02:15 AM,75.16,72.523,,,
220,11/05/21 10:02:16 AM,75.16,72.567,,,
221,11/05/21 10:02:17 AM,75.16,72.523,,,
222,11/05/21 10:02:18 AM,75.16,72.567,,,
223,11/05/21 10:02:19 AM,75.16,72.567,,,
224,11/05/21 10:02:20 AM,75.16,72.567,,,
225,11/05/21 10:02:21 AM,75.16,72.567,,,
226,11/05/21 10:02:22 AM,75.16,72.567,,,
227,11/05/21 10:02:23 AM,75.16,72.567,,,
228,11/05/21 10:02:24 AM,75.16,72.567,,,
229,11/05/21 10:02:25 AM,75.16,72.567,,,
230,11/05/21 10:02:26 AM,75.16,72.567,,,
231,11/05/21 10:02:27 AM,75.16,72.567,,,
232,11/05/21 10:02:28 AM,75.16,72.567,,,
233,11/05/21 10:02:29 AM,75.16,72.610,,,
234,11/05/21 10:02:30 AM,75.16,72.610,,,
235,11/05/21 10:02:31 AM,75.16,72.567,,,
236,11/05/21 10:02:32 AM,75.16,72.567,,,
237,11/05/21 10:02:33 AM,75.16,72.610,,,
238,11/05/21 10:02:34 AM,75.16,72.610,,,
239,11/05/21 10:02:35 AM,75.16,72.610,,,
240,11/05/21 10:02:36 AM,75.16,72.610,,,
241,11/05/21 10:02:37 AM,75.16,72.610,,,
242,11/05/21 10:02:38 AM,74.55,72.610,,,
243,11/05/21 10:02:39 AM,75.16,72.610,,,
244,11/05/21 10:02:40 AM,74.55,72.610,,,
245,11/05/21 10:02:41 AM,74.55,72.610,,,
246,11/05/21 10:02:42 AM,74.55,72.610,,,
247,11/05/21 10:02:43 AM,74.55,72.610,,,
248,11/05/21 10:02:44 AM,74.55,72.610,,,
249,11/05/21 10:02:45 AM,74.55,72.653,,,
250,11/05/21 10:02:46 AM,74.55,72.653,,,
251,11/05/21 10:02:47 AM,74.55,72.653,,,
252,11/05/21 10:02:48 AM,74.55,72.653,,,
253,11/05/21 10:02:49 AM,74.55,72.653,,,
254,11/05/21 10:02:50 AM,74.55,72.653,,,
255,11/05/21 10:02:51 AM,74.55,72.653,,,
256,11/05/21 10:02:52 AM,74.55,72.653,,,
257,11/05/21 10:02:53 AM,74.55,72.653,,,
258,11/05/21 10:02:54 AM,73.94,72.653,,,
259,11/05/21 10:02:55 AM,73.94,72.653,,,
260,11/05/21 10:02:56 AM,73.94,72.653,,,
261,11/05/21 10:02:57 AM,73.94,72.653,,,
262,11/05/21 10:02:58 AM,73.94,72.653,,,
263,11/05/21 10:02:59 AM,73.94,72.653,,,
264,11/05/21 10:03:00 AM,73.94,72.653,,,
265,11/05/21 10:03:01 AM,73.94,72.653,,,
266,11/05/21 10:03:02 AM,73.94,72.696,,,
267,11/05/21 10:03:03 AM,73.94,72.696,,,
268,11/05/21 10:03:04 AM,73.94,72.696,,,
269,11/05/21 10:03:05 AM,73.94,72.696,,,
270,11/05/21 10:03:06 AM,73.94,72.696,,,
271,11/05/21 10:03:07 AM,73.94,72.696,,,
272,11/05/21 10:03:08 AM,73.94,72.696,,,
273,11/05/21 10:03:09 AM,73.94,72.696,,,
274,11/05/21 10:03:10 AM,73.94,72.696,,,
275,11/05/21 10:03:11 AM,73.94,72.696,,,
276,11/05/21 10:03:12 AM,73.35,72.696,,,
277,11/05/21 10:03:13 AM,73.35,72.696,,,
278,11/05/21 10:03:14 AM,73.94,72.739,,,
279,11/05/21 10:03:15 AM,73.35,72.696,,,
280,11/05/21 10:03:16 AM,73.35,72.739,,,
281,11/05/21 10:03:17 AM,73.94,72.739,,,
282,11/05/21 10:03:18 AM,73.35,72.739,,,
283,11/05/21 10:03:19 AM,73.35,72.739,,,
284,11/05/21 10:03:20 AM,73.35,72.739,,,
285,11/05/21 10:03:21 AM,73.35,72.739,,,
286,11/05/21 10:03:22 AM,73.35,72.739,,,
287,11/05/21 10:03:23 AM,73.35,72.739,,,
288,11/05/21 10:03:24 AM,73.35,72.739,,,
289,11/05/21 10:03:25 AM,73.35,72.739,,,
290,11/05/21 10:03:26 AM,73.35,72.739,,,
291,11/05/21 10:03:27 AM,73.35,72.739,,,
292,11/05/21 10:03:28 AM,73.35,72.739,,,
293,11/05/21 10:03:29 AM,73.35,72.739,,,
294,11/05/21 10:03:30 AM,73.35,72.739,,,
295,11/05/21 10:03:31 AM,73.35,72.739,,,
296,11/05/21 10:03:32 AM,72.73,72.739,,,
297,11/05/21 10:03:33 AM,73.35,72.739,,,
298,11/05/21 10:03:34 AM,72.73,72.739,,,
299,11/05/21 10:03:35 AM,73.35,72.739,,,
300,11/05/21 10:03:36 AM,73.35,72.739,,,
301,11/05/21 10:03:37 AM,72.73,72.739,,,
302,11/05/21 10:03:38 AM,72.73,72.739,,,
303,11/05/21 10:03:39 AM,72.73,72.739,,,
304,11/05/21 10:03:40 AM,72.73,72.783,,,
305,11/05/21 10:03:41 AM,72.73,72.783,,,
306,11/05/21 10:03:42 AM,72.73,72.739,,,
307,11/05/21 10:03:43 AM,72.73,72.783,,,
308,11/05/21 10:03:44 AM,72.73,72.739,,,
309,11/05/21 10:03:45 AM,72.73,72.783,,,
310,11/05/21 10:03:46 AM,72.73,72.783,,,
311,11/05/21 10:03:47 AM,72.73,72.783,,,
312,11/05/21 10:03:48 AM,72.73,72.783,,,
313,11/05/21 10:03:49 AM,72.73,72.783,,,
314,11/05/21 10:03:50 AM,72.73,72.783,,,
315,11/05/21 10:03:51 AM,72.73,72.783,,,
316,11/05/21 10:03:52 AM,72.73,72.783,,,
317,11/05/21 10:03:53 AM,72.73,72.783,,,
318,11/05/21 10:03:54 AM,72.73,72.783,,,
319,11/05/21 10:03:55 AM,72.73,72.783,,,
320,11/05/21 10:03:56 AM,72.73,72.783,,,
321,11/05/21 10:03:57 AM,72.73,72.783,,,
322,11/05/21 10:03:58 AM,72.73,72.783,,,
323,11/05/21 10:03:59 AM,72.73,72.783,,,
324,11/05/21 10:04:00 AM,72.73,72.783,,,
325,11/05/21 10:04:01 AM,72.73,72.783,,,
326,11/05/21 10:04:02 AM,72.73,72.783,,,
327,11/05/21 10:04:03 AM,72.73,72.783,,,
328,11/05/21 10:04:04 AM,72.73,72.783,,,
329,11/05/21 10:04:05 AM,72.73,72.783,,,
330,11/05/21 10:04:06 AM,72.73,72.783,,,
331,11/05/21 10:04:07 AM,72.73,72.783,,,
332,11/05/21 10:04:08 AM,72.73,72.783,,,
333,11/05/21 10:04:09 AM,72.73,72.783,,,
334,11/05/21 10:04:10 AM,72.73,72.783,,,
335,11/05/21 10:04:11 AM,72.73,72.783,,,
336,11/05/21 10:04:12 AM,72.73,72.783,,,
337,11/05/21 10:04:13 AM,72.73,72.783,,,
338,11/05/21 10:04:14 AM,72.73,72.783,,,
339,11/05/21 10:04:15 AM,72.73,72.783,,,
340,11/05/21 10:04:16 AM,72.73,72.783,,,
341,11/05/21 10:04:17 AM,72.12,72.783,,,
342,11/05/21 10:04:18 AM,72.12,72.783,,,
343,11/05/21 10:04:19 AM,72.12,72.783,,,
344,11/05/21 10:04:20 AM,72.12,72.783,,,
345,11/05/21 10:04:21 AM,72.12,72.783,,,
346,11/05/21 10:04:22 AM,72.12,72.783,,,
347,11/05/21 10:04:23 AM,72.12,72.783,,,
348,11/05/21 10:04:24 AM,71.53,72.783,,,
349,11/05/21 10:04:25 AM,72.12,72.783,,,
350,11/05/21 10:04:26 AM,71.53,72.739,,,
351,11/05/21 10:04:27 AM,71.53,72.783,,,
352,11/05/21 10:04:28 AM,71.53,72.739,,,
353,11/05/21 10:04:29 AM,71.53,72.783,,,
354,11/05/21 10:04:30 AM,71.53,72.783,,,
355,11/05/21 10:04:31 AM,71.53,72.783,,,
356,11/05/21 10:04:32 AM,71.53,72.739,,,
357,11/05/21 10:04:33 AM,71.53,72.739,,,
358,11/05/21 10:04:34 AM,71.53,72.739,,,
359,11/05/21 10:04:35 AM,71.53,72.739,,,
360,11/05/21 10:04:36 AM,71.53,72.739,,,
361,11/05/21 10:04:37 AM,71.53,72.739,,,
362,11/05/21 10:04:38 AM,71.53,72.739,,,
363,11/05/21 10:04:39 AM,71.53,72.739,,,
364,11/05/21 10:04:40 AM,71.53,72.739,,,
365,11/05/21 10:04:41 AM,71.53,72.739,,,
366,11/05/21 10:04:42 AM,71.53,72.739,,,
367,11/05/21 10:04:43 AM,71.53,72.739,,,
368,11/05/21 10:04:44 AM,71.53,72.739,,,
369,11/05/21 10:04:45 AM,71.53,72.739,,,
370,11/05/21 10:04:46 AM,71.53,72.739,,,
371,11/05/21 10:04:47 AM,71.53,72.739,,,
372,11/05/21 10:04:48 AM,71.53,72.739,,,
373,11/05/21 10:04:49 AM,71.53,72.739,,,
374,11/05/21 10:04:50 AM,71.53,72.739,,,
375,11/05/21 10:04:51 AM,71.53,72.696,,,
376,11/05/21 10:04:52 AM,71.53,72.696,,,
377,11/05/21 10:04:53 AM,70.92,72.696,,,
378,11/05/21 10:04:54 AM,71.53,72.696,,,
379,11/05/21 10:04:55 AM,70.92,72.696,,,
380,11/05/21 10:04:56 AM,70.92,72.696,,,
381,11/05/21 10:04:57 AM,71.53,72.696,,,
382,11/05/21 10:04:58 AM,70.92,72.696,,,
383,11/05/21 10:04:59 AM,70.92,72.696,,,
384,11/05/21 10:05:00 AM,70.92,72.696,,,
385,11/05/21 10:05:01 AM,70.92,72.653,,,
386,11/05/21 10:05:02 AM,70.92,72.696,,,
387,11/05/21 10:05:03 AM,70.92,72.653,,,
388,11/05/21 10:05:04 AM,70.92,72.653,,,
389,11/05/21 10:05:05 AM,70.92,72.653,,,
390,11/05/21 10:05:06 AM,70.92,72.653,,,
391,11/05/21 10:05:07 AM,70.92,72.653,,,
392,11/05/21 10:05:08 AM,70.92,72.653,,,
393,11/05/21 10:05:09 AM,70.92,72.610,,,
394,11/05/21 10:05:10 AM,70.92,72.610,,,
395,11/05/21 10:05:11 AM,70.30,72.610,,,
396,11/05/21 10:05:12 AM,70.30,72.610,,,
397,11/05/21 10:05:13 AM,70.30,72.610,,,
398,11/05/21 10:05:14 AM,70.30,72.610,,,
399,11/05/21 10:05:15 AM,70.30,72.610,,,
400,11/05/21 10:05:16 AM,70.30,72.610,,,
401,11/05/21 10:05:17 AM,70.30,72.567,,,
402,11/05/21 10:05:18 AM,70.30,72.567,,,
403,11/05/21 10:05:19 AM,69.71,72.567,,,
404,11/05/21 10:05:20 AM,69.71,72.523,,,
405,11/05/21 10:05:21 AM,69.71,72.523,,,
406,11/05/21 10:05:22 AM,69.71,72.523,,,
407,11/05/21 10:05:23 AM,69.71,72.523,,,
408,11/05/21 10:05:24 AM,69.71,72.523,,,
409,11/05/21 10:05:25 AM,69.10,72.523,,,
410,11/05/21 10:05:26 AM,69.10,72.480,,,
411,11/05/21 10:05:27 AM,69.10,72.480,,,
412,11/05/21 10:05:28 AM,69.10,72.480,,,
413,11/05/21 10:05:29 AM,68.49,72.480,,,
414,11/05/21 10:05:30 AM,68.49,72.437,,,
415,11/05/21 10:05:31 AM,68.49,72.437,,,
416,11/05/21 10:05:32 AM,68.49,72.394,,,
417,11/05/21 10:05:33 AM,68.49,72.394,,,
418,11/05/21 10:05:34 AM,67.87,72.394,,,
419,11/05/21 10:05:35 AM,67.87,72.394,,,
420,11/05/21 10:05:36 AM,67.87,72.351,,,
421,11/05/21 10:05:37 AM,67.87,72.351,,,
422,11/05/21 10:05:38 AM,67.87,72.351,,,
423,11/05/21 10:05:39 AM,67.87,72.307,,,
424,11/05/21 10:05:40 AM,67.87,72.307,,,
425,11/05/21 10:05:41 AM,67.87,72.307,,,
426,11/05/21 10:05:42 AM,67.87,72.264,,,
427,11/05/21 10:05:43 AM,67.87,72.264,,,
428,11/05/21 10:05:44 AM,67.87,72.264,,,
429,11/05/21 10:05:45 AM,67.87,72.221,,,
430,11/05/21 10:05:46 AM,67.87,72.221,,,
431,11/05/21 10:05:47 AM,67.87,72.178,,,
432,11/05/21 10:05:48 AM,67.28,72.178,,,
433,11/05/21 10:05:49 AM,67.28,72.136,,,
434,11/05/21 10:05:50 AM,66.67,72.136,,,
435,11/05/21 10:05:51 AM,66.67,72.093,,,
436,11/05/21 10:05:52 AM,66.06,72.093,,,
437,11/05/21 10:05:53 AM,66.06,72.050,,,
438,11/05/21 10:05:54 AM,66.06,72.050,,,
439,11/05/21 10:05:55 AM,65.44,72.050,,,
440,11/05/21 10:05:56 AM,65.44,72.007,,,
441,11/05/21 10:05:57 AM,64.85,71.964,,,
442,11/05/21 10:05:58 AM,64.85,71.964,,,
443,11/05/21 10:05:59 AM,64.24,71.920,,,
444,11/05/21 10:06:00 AM,64.24,71.920,,,
445,11/05/21 10:06:01 AM,63.63,71.877,,,
446,11/05/21 10:06:02 AM,63.63,71.877,,,
447,11/05/21 10:06:03 AM,63.63,71.877,,,
448,11/05/21 10:06:04 AM,63.01,71.834,,,
449,11/05/21 10:06:05 AM,62.42,71.791,,,
450,11/05/21 10:06:06 AM,62.42,71.791,,,
451,11/05/21 10:06:07 AM,61.81,71.748,,,
452,11/05/21 10:06:08 AM,61.20,71.704,,,
453,11/05/21 10:06:09 AM,61.20,71.661,,,
454,11/05/21 10:06:10 AM,61.20,71.620,,,
455,11/05/21 10:06:11 AM,60.58,71.620,,,
456,11/05/21 10:06:12 AM,59.97,71.577,,,
457,11/05/21 10:06:13 AM,59.97,71.533,,,
458,11/05/21 10:06:14 AM,59.97,71.533,,,
459,11/05/21 10:06:15 AM,59.36,71.447,,,
460,11/05/21 10:06:16 AM,59.36,71.447,,,
461,11/05/21 10:06:17 AM,58.75,71.361,,,
462,11/05/21 10:06:18 AM,58.75,71.317,,,
463,11/05/21 10:06:19 AM,58.75,71.274,,,
464,11/05/21 10:06:20 AM,58.75,71.231,,,
465,11/05/21 10:06:21 AM,58.75,71.190,,,
466,11/05/21 10:06:22 AM,58.75,71.146,,,
467,11/05/21 10:06:23 AM,58.75,71.103,,,
468,11/05/21 10:06:24 AM,58.15,71.060,,,
469,11/05/21 10:06:25 AM,58.15,71.017,,,
470,11/05/21 10:06:26 AM,58.15,70.930,,,
471,11/05/21 10:06:27 AM,58.15,70.930,,,
472,11/05/21 10:06:28 AM,58.15,70.887,,,
473,11/05/21 10:06:29 AM,57.54,70.846,,,
474,11/05/21 10:06:30 AM,57.54,70.759,,,
475,11/05/21 10:06:31 AM,57.54,70.759,,,
476,11/05/21 10:06:32 AM,57.54,70.673,,,
477,11/05/21 10:06:33 AM,57.54,70.630,,,
478,11/05/21 10:06:34 AM,57.54,70.587,,,
479,11/05/21 10:06:35 AM,57.54,70.543,,,
480,11/05/21 10:06:36 AM,57.54,70.502,,,
481,11/05/21 10:06:37 AM,57.54,70.416,,,
482,11/05/21 10:06:38 AM,57.54,70.372,,,
483,11/05/21 10:06:39 AM,57.54,70.329,,,
484,11/05/21 10:06:40 AM,57.54,70.286,,,
485,11/05/21 10:06:41 AM,56.93,70.201,,,
486,11/05/21 10:06:42 AM,56.93,70.158,,,
487,11/05/21 10:06:43 AM,56.93,70.115,,,
488,11/05/21 10:06:44 AM,56.93,70.072,,,
489,11/05/21 10:06:45 AM,56.93,70.029,,,
490,11/05/21 10:06:46 AM,56.32,69.985,,,
491,11/05/21 10:06:47 AM,56.32,69.901,,,
492,11/05/21 10:06:48 AM,55.71,69.858,,,
493,11/05/21 10:06:49 AM,55.71,69.814,,,
494,11/05/21 10:06:50 AM,55.71,69.728,,,
