"Plot Title: flam.right"
"#","Date Time, GMT-05:00","K-Type, °F (LGR S/N: 1253388, SEN S/N: 1253388, LBL: k)","Temp, °F (LGR S/N: 1253388, SEN S/N: 1253388, LBL: temp)","Host Connected (LGR S/N: 1253388)","Stopped (LGR S/N: 1253388)","End Of File (LGR S/N: 1253388)"
1,11/05/21 09:58:03 AM,74.55,71.577,,,
2,11/05/21 09:58:04 AM,74.55,71.577,,,
3,11/05/21 09:58:05 AM,74.55,71.577,,,
4,11/05/21 09:58:06 AM,74.55,71.577,,,
5,11/05/21 09:58:07 AM,74.55,71.620,,,
6,11/05/21 09:58:08 AM,74.55,71.620,,,
7,11/05/21 09:58:09 AM,74.55,71.620,,,
8,11/05/21 09:58:10 AM,74.55,71.661,,,
9,11/05/21 09:58:11 AM,74.55,71.661,,,
10,11/05/21 09:58:12 AM,74.55,71.704,,,
11,11/05/21 09:58:13 AM,73.94,71.704,,,
12,11/05/21 09:58:14 AM,74.55,71.748,,,
13,11/05/21 09:58:15 AM,74.55,71.748,,,
14,11/05/21 09:58:16 AM,74.55,71.791,,,
15,11/05/21 09:58:17 AM,74.55,71.791,,,
16,11/05/21 09:58:18 AM,74.55,71.791,,,
17,11/05/21 09:58:19 AM,74.55,71.834,,,
18,11/05/21 09:58:20 AM,74.55,71.877,,,
19,11/05/21 09:58:21 AM,74.55,71.877,,,
20,11/05/21 09:58:22 AM,74.55,71.920,,,
21,11/05/21 09:58:23 AM,74.55,71.920,,,
22,11/05/21 09:58:24 AM,74.55,71.920,,,
23,11/05/21 09:58:25 AM,74.55,71.964,,,
24,11/05/21 09:58:26 AM,74.55,72.007,,,
25,11/05/21 09:58:27 AM,74.55,72.007,,,
26,11/05/21 09:58:28 AM,74.55,72.050,,,
27,11/05/21 09:58:29 AM,74.55,72.050,,,
28,11/05/21 09:58:30 AM,74.55,72.093,,,
29,11/05/21 09:58:31 AM,74.55,72.093,,,
30,11/05/21 09:58:32 AM,74.55,72.093,,,
31,11/05/21 09:58:33 AM,74.55,72.136,,,
32,11/05/21 09:58:34 AM,74.55,72.136,,,
33,11/05/21 09:58:35 AM,74.55,72.178,,,
34,11/05/21 09:58:36 AM,74.55,72.178,,,
35,11/05/21 09:58:37 AM,74.55,72.178,,,
36,11/05/21 09:58:38 AM,74.55,72.221,,,
37,11/05/21 09:58:39 AM,74.55,72.221,,,
38,11/05/21 09:58:40 AM,74.55,72.264,,,
39,11/05/21 09:58:41 AM,74.55,72.264,,,
40,11/05/21 09:58:42 AM,74.55,72.264,,,
41,11/05/21 09:58:43 AM,74.55,72.264,,,
42,11/05/21 09:58:44 AM,74.55,72.307,,,
43,11/05/21 09:58:45 AM,74.55,72.307,,,
44,11/05/21 09:58:46 AM,74.55,72.307,,,
45,11/05/21 09:58:47 AM,74.55,72.351,,,
46,11/05/21 09:58:48 AM,74.55,72.351,,,
47,11/05/21 09:58:49 AM,74.55,72.351,,,
48,11/05/21 09:58:50 AM,74.55,72.351,,,
49,11/05/21 09:58:51 AM,74.55,72.394,,,
50,11/05/21 09:58:52 AM,74.55,72.394,,,
51,11/05/21 09:58:53 AM,74.55,72.394,,,
52,11/05/21 09:58:54 AM,74.55,72.437,,,
53,11/05/21 09:58:55 AM,74.55,72.437,,,
54,11/05/21 09:58:56 AM,74.55,72.437,,,
55,11/05/21 09:58:57 AM,74.55,72.437,,,
56,11/05/21 09:58:58 AM,74.55,72.437,,,
57,11/05/21 09:58:59 AM,74.55,72.437,,,
58,11/05/21 09:59:00 AM,74.55,72.480,,,
59,11/05/21 09:59:01 AM,74.55,72.480,,,
60,11/05/21 09:59:02 AM,74.55,72.523,,,
61,11/05/21 09:59:03 AM,74.55,72.523,,,
62,11/05/21 09:59:04 AM,74.55,72.523,,,
63,11/05/21 09:59:05 AM,74.55,72.523,,,
64,11/05/21 09:59:06 AM,74.55,72.523,,,
65,11/05/21 09:59:07 AM,74.55,72.523,,,
66,11/05/21 09:59:08 AM,74.55,72.567,,,
67,11/05/21 09:59:09 AM,74.55,72.567,,,
68,11/05/21 09:59:10 AM,74.55,72.567,,,
69,11/05/21 09:59:11 AM,74.55,72.567,,,
70,11/05/21 09:59:12 AM,74.55,72.610,,,
71,11/05/21 09:59:13 AM,74.55,72.610,,,
72,11/05/21 09:59:14 AM,74.55,72.610,,,
73,11/05/21 09:59:15 AM,74.55,72.610,,,
74,11/05/21 09:59:16 AM,74.55,72.653,,,
75,11/05/21 09:59:17 AM,74.55,72.610,,,
76,11/05/21 09:59:18 AM,74.55,72.610,,,
77,11/05/21 09:59:19 AM,74.55,72.653,,,
78,11/05/21 09:59:20 AM,74.55,72.653,,,
79,11/05/21 09:59:21 AM,74.55,72.653,,,
80,11/05/21 09:59:22 AM,74.55,72.696,,,
81,11/05/21 09:59:23 AM,74.55,72.696,,,
82,11/05/21 09:59:24 AM,74.55,72.696,,,
83,11/05/21 09:59:25 AM,74.55,72.696,,,
84,11/05/21 09:59:26 AM,74.55,72.696,,,
85,11/05/21 09:59:27 AM,74.55,72.696,,,
86,11/05/21 09:59:28 AM,74.55,72.696,,,
87,11/05/21 09:59:29 AM,74.55,72.696,,,
88,11/05/21 09:59:30 AM,74.55,72.739,,,
89,11/05/21 09:59:31 AM,74.55,72.739,,,
90,11/05/21 09:59:32 AM,74.55,72.739,,,
91,11/05/21 09:59:33 AM,74.55,72.739,,,
92,11/05/21 09:59:34 AM,74.55,72.739,,,
93,11/05/21 09:59:35 AM,74.55,72.739,,,
94,11/05/21 09:59:36 AM,74.55,72.783,,,
95,11/05/21 09:59:37 AM,74.55,72.783,,,
96,11/05/21 09:59:38 AM,74.55,72.783,,,
97,11/05/21 09:59:39 AM,74.55,72.783,,,
98,11/05/21 09:59:40 AM,74.55,72.783,,,
99,11/05/21 09:59:41 AM,74.55,72.783,,,
100,11/05/21 09:59:42 AM,74.55,72.783,,,
101,11/05/21 09:59:43 AM,74.55,72.826,,,
102,11/05/21 09:59:44 AM,74.55,72.826,,,
103,11/05/21 09:59:45 AM,74.55,72.826,,,
104,11/05/21 09:59:46 AM,74.55,72.826,,,
105,11/05/21 09:59:47 AM,74.55,72.826,,,
106,11/05/21 09:59:48 AM,74.55,72.869,,,
107,11/05/21 09:59:49 AM,74.55,72.826,,,
108,11/05/21 09:59:50 AM,74.55,72.869,,,
109,11/05/21 09:59:51 AM,74.55,72.869,,,
110,11/05/21 09:59:52 AM,74.55,72.869,,,
111,11/05/21 09:59:53 AM,74.55,72.869,,,
112,11/05/21 09:59:54 AM,74.55,72.869,,,
113,11/05/21 09:59:55 AM,74.55,72.869,,,
114,11/05/21 09:59:56 AM,74.55,72.869,,,
115,11/05/21 09:59:57 AM,74.55,72.869,,,
116,11/05/21 09:59:58 AM,74.55,72.912,,,
117,11/05/21 09:59:59 AM,74.55,72.912,,,
118,11/05/21 10:00:00 AM,74.55,72.912,,,
119,11/05/21 10:00:01 AM,74.55,72.912,,,
120,11/05/21 10:00:02 AM,74.55,72.912,,,
121,11/05/21 10:00:03 AM,74.55,72.912,,,
122,11/05/21 10:00:04 AM,74.55,72.912,,,
123,11/05/21 10:00:05 AM,74.55,72.912,,,
124,11/05/21 10:00:06 AM,74.55,72.912,,,
125,11/05/21 10:00:07 AM,74.55,72.912,,,
126,11/05/21 10:00:08 AM,74.55,72.955,,,
127,11/05/21 10:00:09 AM,74.55,72.955,,,
128,11/05/21 10:00:10 AM,74.55,72.955,,,
129,11/05/21 10:00:11 AM,74.55,72.955,,,
130,11/05/21 10:00:12 AM,74.55,72.955,,,
131,11/05/21 10:00:13 AM,74.55,72.955,,,
132,11/05/21 10:00:14 AM,74.55,72.955,,,
133,11/05/21 10:00:15 AM,74.55,72.955,,,
134,11/05/21 10:00:16 AM,74.55,72.955,,,
135,11/05/21 10:00:17 AM,74.55,72.997,,,
136,11/05/21 10:00:18 AM,74.55,72.997,,,
137,11/05/21 10:00:19 AM,74.55,72.997,,,
138,11/05/21 10:00:20 AM,74.55,72.997,,,
139,11/05/21 10:00:21 AM,74.55,72.997,,,
140,11/05/21 10:00:22 AM,74.55,72.997,,,
141,11/05/21 10:00:23 AM,74.55,72.997,,,
142,11/05/21 10:00:24 AM,74.55,72.997,,,
143,11/05/21 10:00:25 AM,74.55,72.997,,,
144,11/05/21 10:00:26 AM,74.55,72.997,,,
145,11/05/21 10:00:27 AM,75.16,73.040,,,
146,11/05/21 10:00:28 AM,74.55,72.997,,,
147,11/05/21 10:00:29 AM,75.16,73.040,,,
148,11/05/21 10:00:30 AM,75.16,73.040,,,
149,11/05/21 10:00:31 AM,75.16,73.040,,,
150,11/05/21 10:00:32 AM,74.55,73.040,,,
151,11/05/21 10:00:33 AM,75.16,73.040,,,
152,11/05/21 10:00:34 AM,75.16,73.040,,,
153,11/05/21 10:00:35 AM,75.16,73.040,,,
154,11/05/21 10:00:36 AM,75.16,73.040,,,
155,11/05/21 10:00:37 AM,75.16,73.040,,,
156,11/05/21 10:00:38 AM,75.16,73.083,,,
157,11/05/21 10:00:39 AM,75.16,73.083,,,
158,11/05/21 10:00:40 AM,75.16,73.083,,,
159,11/05/21 10:00:41 AM,75.16,73.083,,,
160,11/05/21 10:00:42 AM,75.16,73.083,,,
161,11/05/21 10:00:43 AM,75.16,73.083,,,
162,11/05/21 10:00:44 AM,75.16,73.083,,,
163,11/05/21 10:00:45 AM,75.16,73.083,,,
164,11/05/21 10:00:46 AM,75.16,73.083,,,
165,11/05/21 10:00:47 AM,75.16,73.083,,,
166,11/05/21 10:00:48 AM,75.16,73.083,,,
167,11/05/21 10:00:49 AM,75.16,73.083,,,
168,11/05/21 10:00:50 AM,75.16,73.083,,,
169,11/05/21 10:00:51 AM,75.16,73.126,,,
170,11/05/21 10:00:52 AM,75.16,73.126,,,
171,11/05/21 10:00:53 AM,75.16,73.126,,,
172,11/05/21 10:00:54 AM,75.16,73.126,,,
173,11/05/21 10:00:55 AM,75.16,73.126,,,
174,11/05/21 10:00:56 AM,75.16,73.126,,,
175,11/05/21 10:00:57 AM,75.16,73.126,,,
176,11/05/21 10:00:58 AM,75.16,73.126,,,
177,11/05/21 10:00:59 AM,75.16,73.126,,,
178,11/05/21 10:01:00 AM,75.16,73.126,,,
179,11/05/21 10:01:01 AM,75.16,73.126,,,
180,11/05/21 10:01:02 AM,75.16,73.126,,,
181,11/05/21 10:01:03 AM,75.16,73.126,,,
182,11/05/21 10:01:04 AM,75.16,73.126,,,
183,11/05/21 10:01:05 AM,75.16,73.170,,,
184,11/05/21 10:01:06 AM,75.16,73.170,,,
185,11/05/21 10:01:07 AM,75.16,73.170,,,
186,11/05/21 10:01:08 AM,75.16,73.126,,,
187,11/05/21 10:01:09 AM,75.16,73.170,,,
188,11/05/21 10:01:10 AM,75.16,73.170,,,
189,11/05/21 10:01:11 AM,75.16,73.170,,,
190,11/05/21 10:01:12 AM,75.16,73.170,,,
191,11/05/21 10:01:13 AM,75.16,73.170,,,
192,11/05/21 10:01:14 AM,75.16,73.170,,,
193,11/05/21 10:01:15 AM,75.16,73.170,,,
194,11/05/21 10:01:16 AM,75.16,73.170,,,
195,11/05/21 10:01:17 AM,75.16,73.170,,,
196,11/05/21 10:01:18 AM,75.16,73.170,,,
197,11/05/21 10:01:19 AM,75.16,73.170,,,
198,11/05/21 10:01:20 AM,75.16,73.213,,,
199,11/05/21 10:01:21 AM,75.16,73.213,,,
200,11/05/21 10:01:22 AM,75.16,73.213,,,
201,11/05/21 10:01:23 AM,75.16,73.213,,,
202,11/05/21 10:01:24 AM,75.16,73.213,,,
203,11/05/21 10:01:25 AM,75.16,73.213,,,
204,11/05/21 10:01:26 AM,75.16,73.213,,,
205,11/05/21 10:01:27 AM,75.16,73.213,,,
206,11/05/21 10:01:28 AM,75.16,73.213,,,
207,11/05/21 10:01:29 AM,75.16,73.213,,,
208,11/05/21 10:01:30 AM,75.16,73.213,,,
209,11/05/21 10:01:31 AM,75.16,73.213,,,
210,11/05/21 10:01:32 AM,75.16,73.213,,,
211,11/05/21 10:01:33 AM,75.16,73.213,,,
212,11/05/21 10:01:34 AM,75.16,73.256,,,
213,11/05/21 10:01:35 AM,75.16,73.256,,,
214,11/05/21 10:01:36 AM,75.16,73.256,,,
215,11/05/21 10:01:37 AM,75.16,73.256,,,
216,11/05/21 10:01:38 AM,75.16,73.256,,,
217,11/05/21 10:01:39 AM,75.16,73.256,,,
218,11/05/21 10:01:40 AM,75.16,73.256,,,
219,11/05/21 10:01:41 AM,75.16,73.256,,,
220,11/05/21 10:01:42 AM,75.16,73.256,,,
221,11/05/21 10:01:43 AM,75.16,73.256,,,
222,11/05/21 10:01:44 AM,75.16,73.256,,,
223,11/05/21 10:01:45 AM,75.16,73.299,,,
224,11/05/21 10:01:46 AM,75.16,73.256,,,
225,11/05/21 10:01:47 AM,75.16,73.256,,,
226,11/05/21 10:01:48 AM,75.16,73.256,,,
227,11/05/21 10:01:49 AM,75.16,73.256,,,
228,11/05/21 10:01:50 AM,75.76,73.299,,,
229,11/05/21 10:01:51 AM,75.16,73.299,,,
230,11/05/21 10:01:52 AM,75.76,73.299,,,
231,11/05/21 10:01:53 AM,75.16,73.299,,,
232,11/05/21 10:01:54 AM,75.76,73.299,,,
233,11/05/21 10:01:55 AM,75.76,73.299,,,
234,11/05/21 10:01:56 AM,75.76,73.299,,,
235,11/05/21 10:01:57 AM,75.76,73.299,,,
236,11/05/21 10:01:58 AM,75.76,73.299,,,
237,11/05/21 10:01:59 AM,75.16,73.299,,,
238,11/05/21 10:02:00 AM,75.76,73.299,,,
239,11/05/21 10:02:01 AM,75.76,73.299,,,
240,11/05/21 10:02:02 AM,75.16,73.299,,,
241,11/05/21 10:02:03 AM,75.16,73.299,,,
242,11/05/21 10:02:04 AM,75.16,73.299,,,
243,11/05/21 10:02:05 AM,75.16,73.299,,,
244,11/05/21 10:02:06 AM,75.16,73.299,,,
245,11/05/21 10:02:07 AM,75.76,73.299,,,
246,11/05/21 10:02:08 AM,75.16,73.299,,,
247,11/05/21 10:02:09 AM,75.16,73.342,,,
248,11/05/21 10:02:10 AM,75.16,73.342,,,
249,11/05/21 10:02:11 AM,75.16,73.342,,,
250,11/05/21 10:02:12 AM,75.16,73.342,,,
251,11/05/21 10:02:13 AM,75.16,73.342,,,
252,11/05/21 10:02:14 AM,75.76,73.342,,,
253,11/05/21 10:02:15 AM,75.76,73.342,,,
254,11/05/21 10:02:16 AM,75.16,73.342,,,
255,11/05/21 10:02:17 AM,75.16,73.342,,,
256,11/05/21 10:02:18 AM,75.16,73.342,,,
257,11/05/21 10:02:19 AM,75.16,73.342,,,
258,11/05/21 10:02:20 AM,75.16,73.342,,,
259,11/05/21 10:02:21 AM,75.16,73.342,,,
260,11/05/21 10:02:22 AM,75.16,73.342,,,
261,11/05/21 10:02:23 AM,75.16,73.386,,,
262,11/05/21 10:02:24 AM,75.16,73.386,,,
263,11/05/21 10:02:25 AM,75.16,73.386,,,
264,11/05/21 10:02:26 AM,75.16,73.386,,,
265,11/05/21 10:02:27 AM,75.16,73.386,,,
266,11/05/21 10:02:28 AM,75.16,73.386,,,
267,11/05/21 10:02:29 AM,75.16,73.386,,,
268,11/05/21 10:02:30 AM,75.16,73.386,,,
269,11/05/21 10:02:31 AM,75.16,73.386,,,
270,11/05/21 10:02:32 AM,75.16,73.386,,,
271,11/05/21 10:02:33 AM,75.16,73.386,,,
272,11/05/21 10:02:34 AM,75.16,73.386,,,
273,11/05/21 10:02:35 AM,75.16,73.386,,,
274,11/05/21 10:02:36 AM,75.16,73.386,,,
275,11/05/21 10:02:37 AM,75.16,73.386,,,
276,11/05/21 10:02:38 AM,75.16,73.386,,,
277,11/05/21 10:02:39 AM,75.16,73.386,,,
278,11/05/21 10:02:40 AM,75.16,73.386,,,
279,11/05/21 10:02:41 AM,75.16,73.386,,,
280,11/05/21 10:02:42 AM,75.16,73.429,,,
281,11/05/21 10:02:43 AM,75.16,73.386,,,
282,11/05/21 10:02:44 AM,75.16,73.429,,,
283,11/05/21 10:02:45 AM,75.16,73.429,,,
284,11/05/21 10:02:46 AM,74.55,73.429,,,
285,11/05/21 10:02:47 AM,74.55,73.429,,,
286,11/05/21 10:02:48 AM,74.55,73.429,,,
287,11/05/21 10:02:49 AM,74.55,73.429,,,
288,11/05/21 10:02:50 AM,74.55,73.429,,,
289,11/05/21 10:02:51 AM,74.55,73.429,,,
290,11/05/21 10:02:52 AM,74.55,73.429,,,
291,11/05/21 10:02:53 AM,74.55,73.429,,,
292,11/05/21 10:02:54 AM,74.55,73.429,,,
293,11/05/21 10:02:55 AM,74.55,73.429,,,
294,11/05/21 10:02:56 AM,74.55,73.472,,,
295,11/05/21 10:02:57 AM,74.55,73.472,,,
296,11/05/21 10:02:58 AM,74.55,73.472,,,
297,11/05/21 10:02:59 AM,74.55,73.472,,,
298,11/05/21 10:03:00 AM,74.55,73.429,,,
299,11/05/21 10:03:01 AM,74.55,73.472,,,
300,11/05/21 10:03:02 AM,74.55,73.472,,,
301,11/05/21 10:03:03 AM,74.55,73.472,,,
302,11/05/21 10:03:04 AM,73.94,73.472,,,
303,11/05/21 10:03:05 AM,73.94,73.472,,,
304,11/05/21 10:03:06 AM,73.94,73.472,,,
305,11/05/21 10:03:07 AM,73.94,73.472,,,
306,11/05/21 10:03:08 AM,73.94,73.472,,,
307,11/05/21 10:03:09 AM,73.94,73.472,,,
308,11/05/21 10:03:10 AM,73.94,73.472,,,
309,11/05/21 10:03:11 AM,73.94,73.472,,,
310,11/05/21 10:03:12 AM,73.94,73.472,,,
311,11/05/21 10:03:13 AM,73.94,73.472,,,
312,11/05/21 10:03:14 AM,73.94,73.472,,,
313,11/05/21 10:03:15 AM,73.94,73.472,,,
314,11/05/21 10:03:16 AM,73.94,73.472,,,
315,11/05/21 10:03:17 AM,73.94,73.472,,,
316,11/05/21 10:03:18 AM,73.94,73.472,,,
317,11/05/21 10:03:19 AM,73.94,73.472,,,
318,11/05/21 10:03:20 AM,73.94,73.472,,,
319,11/05/21 10:03:21 AM,73.94,73.472,,,
320,11/05/21 10:03:22 AM,73.94,73.472,,,
321,11/05/21 10:03:23 AM,73.35,73.472,,,
322,11/05/21 10:03:24 AM,73.35,73.472,,,
323,11/05/21 10:03:25 AM,73.35,73.515,,,
324,11/05/21 10:03:26 AM,73.35,73.472,,,
325,11/05/21 10:03:27 AM,73.35,73.472,,,
326,11/05/21 10:03:28 AM,73.35,73.515,,,
327,11/05/21 10:03:29 AM,73.35,73.472,,,
328,11/05/21 10:03:30 AM,73.35,73.472,,,
329,11/05/21 10:03:31 AM,73.35,73.472,,,
330,11/05/21 10:03:32 AM,73.35,73.472,,,
331,11/05/21 10:03:33 AM,73.35,73.472,,,
332,11/05/21 10:03:34 AM,73.35,73.472,,,
333,11/05/21 10:03:35 AM,73.35,73.515,,,
334,11/05/21 10:03:36 AM,73.35,73.515,,,
335,11/05/21 10:03:37 AM,73.35,73.515,,,
336,11/05/21 10:03:38 AM,73.35,73.472,,,
337,11/05/21 10:03:39 AM,73.35,73.472,,,
338,11/05/21 10:03:40 AM,73.35,73.515,,,
339,11/05/21 10:03:41 AM,73.35,73.472,,,
340,11/05/21 10:03:42 AM,73.35,73.515,,,
341,11/05/21 10:03:43 AM,73.35,73.472,,,
342,11/05/21 10:03:44 AM,73.35,73.515,,,
343,11/05/21 10:03:45 AM,73.35,73.515,,,
344,11/05/21 10:03:46 AM,73.35,73.472,,,
345,11/05/21 10:03:47 AM,73.35,73.515,,,
346,11/05/21 10:03:48 AM,73.35,73.515,,,
347,11/05/21 10:03:49 AM,73.35,73.472,,,
348,11/05/21 10:03:50 AM,73.35,73.472,,,
349,11/05/21 10:03:51 AM,73.35,73.515,,,
350,11/05/21 10:03:52 AM,73.35,73.472,,,
351,11/05/21 10:03:53 AM,73.35,73.515,,,
352,11/05/21 10:03:54 AM,72.73,73.472,,,
353,11/05/21 10:03:55 AM,73.35,73.472,,,
354,11/05/21 10:03:56 AM,72.73,73.472,,,
355,11/05/21 10:03:57 AM,72.73,73.515,,,
356,11/05/21 10:03:58 AM,72.73,73.472,,,
357,11/05/21 10:03:59 AM,72.73,73.472,,,
358,11/05/21 10:04:00 AM,73.35,73.472,,,
359,11/05/21 10:04:01 AM,72.73,73.472,,,
360,11/05/21 10:04:02 AM,72.73,73.472,,,
361,11/05/21 10:04:03 AM,72.73,73.472,,,
362,11/05/21 10:04:04 AM,73.35,73.472,,,
363,11/05/21 10:04:05 AM,72.73,73.515,,,
364,11/05/21 10:04:06 AM,72.73,73.472,,,
365,11/05/21 10:04:07 AM,72.73,73.472,,,
366,11/05/21 10:04:08 AM,73.35,73.472,,,
367,11/05/21 10:04:09 AM,72.73,73.472,,,
368,11/05/21 10:04:10 AM,72.73,73.472,,,
369,11/05/21 10:04:11 AM,72.73,73.472,,,
370,11/05/21 10:04:12 AM,72.73,73.472,,,
371,11/05/21 10:04:13 AM,72.73,73.472,,,
372,11/05/21 10:04:14 AM,72.73,73.472,,,
373,11/05/21 10:04:15 AM,72.73,73.472,,,
374,11/05/21 10:04:16 AM,72.73,73.472,,,
375,11/05/21 10:04:17 AM,72.73,73.472,,,
376,11/05/21 10:04:18 AM,72.12,73.472,,,
377,11/05/21 10:04:19 AM,72.12,73.472,,,
378,11/05/21 10:04:20 AM,72.12,73.472,,,
379,11/05/21 10:04:21 AM,72.12,73.472,,,
380,11/05/21 10:04:22 AM,72.73,73.472,,,
381,11/05/21 10:04:23 AM,72.12,73.472,,,
382,11/05/21 10:04:24 AM,72.12,73.472,,,
383,11/05/21 10:04:25 AM,72.12,73.472,,,
384,11/05/21 10:04:26 AM,72.12,73.472,,,
385,11/05/21 10:04:27 AM,72.12,73.472,,,
386,11/05/21 10:04:28 AM,72.12,73.472,,,
387,11/05/21 10:04:29 AM,72.12,73.429,,,
388,11/05/21 10:04:30 AM,72.12,73.472,,,
389,11/05/21 10:04:31 AM,72.12,73.429,,,
390,11/05/21 10:04:32 AM,72.12,73.429,,,
391,11/05/21 10:04:33 AM,72.12,73.429,,,
392,11/05/21 10:04:34 AM,72.12,73.472,,,
393,11/05/21 10:04:35 AM,72.12,73.429,,,
394,11/05/21 10:04:36 AM,71.53,73.429,,,
395,11/05/21 10:04:37 AM,71.53,73.429,,,
396,11/05/21 10:04:38 AM,71.53,73.429,,,
397,11/05/21 10:04:39 AM,71.53,73.429,,,
398,11/05/21 10:04:40 AM,71.53,73.429,,,
399,11/05/21 10:04:41 AM,71.53,73.429,,,
400,11/05/21 10:04:42 AM,71.53,73.429,,,
401,11/05/21 10:04:43 AM,71.53,73.429,,,
402,11/05/21 10:04:44 AM,71.53,73.386,,,
403,11/05/21 10:04:45 AM,71.53,73.429,,,
404,11/05/21 10:04:46 AM,71.53,73.386,,,
405,11/05/21 10:04:47 AM,71.53,73.386,,,
406,11/05/21 10:04:48 AM,71.53,73.386,,,
407,11/05/21 10:04:49 AM,71.53,73.386,,,
408,11/05/21 10:04:50 AM,71.53,73.386,,,
409,11/05/21 10:04:51 AM,71.53,73.386,,,
410,11/05/21 10:04:52 AM,71.53,73.386,,,
411,11/05/21 10:04:53 AM,70.92,73.386,,,
412,11/05/21 10:04:54 AM,70.92,73.386,,,
413,11/05/21 10:04:55 AM,70.92,73.386,,,
414,11/05/21 10:04:56 AM,70.92,73.342,,,
415,11/05/21 10:04:57 AM,70.92,73.342,,,
416,11/05/21 10:04:58 AM,70.92,73.386,,,
417,11/05/21 10:04:59 AM,70.92,73.342,,,
418,11/05/21 10:05:00 AM,70.92,73.342,,,
419,11/05/21 10:05:01 AM,70.92,73.342,,,
420,11/05/21 10:05:02 AM,70.92,73.342,,,
421,11/05/21 10:05:03 AM,70.92,73.342,,,
422,11/05/21 10:05:04 AM,70.92,73.299,,,
423,11/05/21 10:05:05 AM,70.92,73.342,,,
424,11/05/21 10:05:06 AM,70.92,73.299,,,
425,11/05/21 10:05:07 AM,70.92,73.299,,,
426,11/05/21 10:05:08 AM,70.92,73.299,,,
427,11/05/21 10:05:09 AM,70.92,73.299,,,
428,11/05/21 10:05:10 AM,70.92,73.299,,,
429,11/05/21 10:05:11 AM,70.92,73.299,,,
430,11/05/21 10:05:12 AM,70.92,73.299,,,
431,11/05/21 10:05:13 AM,70.30,73.256,,,
432,11/05/21 10:05:14 AM,70.30,73.256,,,
433,11/05/21 10:05:15 AM,70.30,73.256,,,
434,11/05/21 10:05:16 AM,70.30,73.256,,,
435,11/05/21 10:05:17 AM,70.30,73.213,,,
436,11/05/21 10:05:18 AM,70.30,73.213,,,
437,11/05/21 10:05:19 AM,69.71,73.213,,,
438,11/05/21 10:05:20 AM,69.71,73.213,,,
439,11/05/21 10:05:21 AM,69.71,73.213,,,
440,11/05/21 10:05:22 AM,69.71,73.213,,,
441,11/05/21 10:05:23 AM,69.10,73.170,,,
442,11/05/21 10:05:24 AM,69.10,73.170,,,
443,11/05/21 10:05:25 AM,69.10,73.170,,,
444,11/05/21 10:05:26 AM,69.10,73.126,,,
445,11/05/21 10:05:27 AM,69.10,73.126,,,
446,11/05/21 10:05:28 AM,69.10,73.126,,,
447,11/05/21 10:05:29 AM,68.49,73.126,,,
448,11/05/21 10:05:30 AM,68.49,73.083,,,
449,11/05/21 10:05:31 AM,68.49,73.083,,,
450,11/05/21 10:05:32 AM,68.49,73.083,,,
451,11/05/21 10:05:33 AM,68.49,73.083,,,
452,11/05/21 10:05:34 AM,68.49,73.040,,,
453,11/05/21 10:05:35 AM,68.49,73.040,,,
454,11/05/21 10:05:36 AM,68.49,73.040,,,
455,11/05/21 10:05:37 AM,68.49,72.997,,,
456,11/05/21 10:05:38 AM,68.49,72.997,,,
457,11/05/21 10:05:39 AM,67.87,72.997,,,
458,11/05/21 10:05:40 AM,67.87,72.955,,,
459,11/05/21 10:05:41 AM,67.87,72.955,,,
460,11/05/21 10:05:42 AM,67.87,72.955,,,
461,11/05/21 10:05:43 AM,67.87,72.912,,,
462,11/05/21 10:05:44 AM,67.87,72.912,,,
463,11/05/21 10:05:45 AM,67.87,72.912,,,
464,11/05/21 10:05:46 AM,67.87,72.869,,,
465,11/05/21 10:05:47 AM,67.87,72.869,,,
466,11/05/21 10:05:48 AM,67.87,72.869,,,
467,11/05/21 10:05:49 AM,67.87,72.826,,,
468,11/05/21 10:05:50 AM,67.28,72.783,,,
469,11/05/21 10:05:51 AM,67.28,72.739,,,
470,11/05/21 10:05:52 AM,67.28,72.696,,,
471,11/05/21 10:05:53 AM,67.28,72.696,,,
472,11/05/21 10:05:54 AM,66.67,72.610,,,
473,11/05/21 10:05:55 AM,66.06,72.567,,,
474,11/05/21 10:05:56 AM,65.44,72.480,,,
475,11/05/21 10:05:57 AM,65.44,72.394,,,
476,11/05/21 10:05:58 AM,64.85,72.307,,,
477,11/05/21 10:05:59 AM,64.85,72.221,,,
478,11/05/21 10:06:00 AM,64.24,72.178,,,
479,11/05/21 10:06:01 AM,64.24,72.093,,,
480,11/05/21 10:06:02 AM,64.24,72.050,,,
481,11/05/21 10:06:03 AM,63.63,71.964,,,
482,11/05/21 10:06:04 AM,64.24,71.877,,,
483,11/05/21 10:06:05 AM,63.63,71.791,,,
484,11/05/21 10:06:06 AM,63.63,71.704,,,
485,11/05/21 10:06:07 AM,63.63,71.661,,,
486,11/05/21 10:06:08 AM,63.01,71.577,,,
487,11/05/21 10:06:09 AM,62.42,71.577,,,
488,11/05/21 10:06:10 AM,62.42,71.490,,,
489,11/05/21 10:06:11 AM,61.81,71.447,,,
490,11/05/21 10:06:12 AM,61.81,71.404,,,
491,11/05/21 10:06:13 AM,61.20,71.361,,,
492,11/05/21 10:06:14 AM,61.20,71.361,,,
493,11/05/21 10:06:15 AM,60.58,71.317,,,
494,11/05/21 10:06:16 AM,60.58,71.317,,,
