"Plot Title: "
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 2247374, SEN S/N: 2247374)","Started (LGR S/N: 2247374)","Button Down (LGR S/N: 2247374)","Button Up (LGR S/N: 2247374)","Host Connected (LGR S/N: 2247374)","Stopped (LGR S/N: 2247374)","End Of File (LGR S/N: 2247374)"
2088,06/27/20 12:00:33 PM,205.92,,,,,,
2089,06/27/20 12:00:34 PM,204.91,,,,,,
2090,06/27/20 12:00:35 PM,209.31,,,,,,
2091,06/27/20 12:00:36 PM,204.57,,,,,,
2092,06/27/20 12:00:37 PM,203.89,,,,,,
2093,06/27/20 12:00:38 PM,201.52,,,,,,
2094,06/27/20 12:00:39 PM,200.50,,,,,,
2095,06/27/20 12:00:40 PM,199.82,,,,,,
2096,06/27/20 12:00:41 PM,204.91,,,,,,
2097,06/27/20 12:00:42 PM,211.34,,,,,,
2098,06/27/20 12:00:43 PM,211.00,,,,,,
2099,06/27/20 12:00:44 PM,207.95,,,,,,
2100,06/27/20 12:00:45 PM,205.24,,,,,,
2101,06/27/20 12:00:46 PM,207.61,,,,,,
2102,06/27/20 12:00:47 PM,212.01,,,,,,
2103,06/27/20 12:00:48 PM,207.61,,,,,,
2104,06/27/20 12:00:49 PM,209.98,,,,,,
2105,06/27/20 12:00:50 PM,217.42,,,,,,
2106,06/27/20 12:00:51 PM,212.35,,,,,,
2107,06/27/20 12:00:52 PM,207.28,,,,,,
2108,06/27/20 12:00:53 PM,205.58,,,,,,
2109,06/27/20 12:00:54 PM,205.92,,,,,,
2110,06/27/20 12:00:55 PM,204.57,,,,,,
2111,06/27/20 12:00:56 PM,209.98,,,,,,
2112,06/27/20 12:00:57 PM,209.64,,,,,,
2113,06/27/20 12:00:58 PM,212.35,,,,,,
2114,06/27/20 12:00:59 PM,210.32,,,,,,
2115,06/27/20 12:01:00 PM,208.63,,,,,,
2116,06/27/20 12:01:01 PM,207.28,,,,,,
2117,06/27/20 12:01:02 PM,205.58,,,,,,
2118,06/27/20 12:01:03 PM,205.58,,,,,,
2119,06/27/20 12:01:04 PM,214.72,,,,,,
2120,06/27/20 12:01:05 PM,221.80,,,,,,
2121,06/27/20 12:01:06 PM,221.47,,,,,,
2122,06/27/20 12:01:07 PM,218.43,,,,,,
2123,06/27/20 12:01:08 PM,214.72,,,,,,
2124,06/27/20 12:01:09 PM,214.38,,,,,,
2125,06/27/20 12:01:10 PM,216.74,,,,,,
2126,06/27/20 12:01:11 PM,221.13,,,,,,
2127,06/27/20 12:01:12 PM,214.72,,,,,,
2128,06/27/20 12:01:13 PM,213.36,,,,,,
2129,06/27/20 12:01:14 PM,211.00,,,,,,
2130,06/27/20 12:01:15 PM,209.98,,,,,,
2131,06/27/20 12:01:16 PM,208.63,,,,,,
2132,06/27/20 12:01:17 PM,206.94,,,,,,
2133,06/27/20 12:01:18 PM,205.24,,,,,,
2134,06/27/20 12:01:19 PM,205.24,,,,,,
2135,06/27/20 12:01:20 PM,208.29,,,,,,
2136,06/27/20 12:01:21 PM,215.05,,,,,,
2137,06/27/20 12:01:22 PM,213.03,,,,,,
2138,06/27/20 12:01:23 PM,211.34,,,,,,
2139,06/27/20 12:01:24 PM,215.05,,,,,,
2140,06/27/20 12:01:25 PM,216.74,,,,,,
2141,06/27/20 12:01:26 PM,216.07,,,,,,
2142,06/27/20 12:01:27 PM,216.40,,,,,,
2143,06/27/20 12:01:28 PM,213.03,,,,,,
2144,06/27/20 12:01:29 PM,214.38,,,,,,
2145,06/27/20 12:01:30 PM,213.70,,,,,,
2146,06/27/20 12:01:31 PM,213.36,,,,,,
2147,06/27/20 12:01:32 PM,210.32,,,,,,
2148,06/27/20 12:01:33 PM,205.92,,,,,,
2149,06/27/20 12:01:34 PM,207.95,,,,,,
2150,06/27/20 12:01:35 PM,205.24,,,,,,
2151,06/27/20 12:01:36 PM,210.32,,,,,,
2152,06/27/20 12:01:37 PM,206.60,,,,,,
2153,06/27/20 12:01:38 PM,207.61,,,,,,
2154,06/27/20 12:01:39 PM,205.92,,,,,,
2155,06/27/20 12:01:40 PM,207.28,,,,,,
2156,06/27/20 12:01:41 PM,213.03,,,,,,
2157,06/27/20 12:01:42 PM,212.35,,,,,,
2158,06/27/20 12:01:43 PM,209.98,,,,,,
2159,06/27/20 12:01:44 PM,207.95,,,,,,
2160,06/27/20 12:01:45 PM,205.24,,,,,,
2161,06/27/20 12:01:46 PM,205.24,,,,,,
2162,06/27/20 12:01:47 PM,205.24,,,,,,
2163,06/27/20 12:01:48 PM,205.92,,,,,,
2164,06/27/20 12:01:49 PM,208.97,,,,,,
2165,06/27/20 12:01:50 PM,206.60,,,,,,
2166,06/27/20 12:01:51 PM,208.97,,,,,,
2167,06/27/20 12:01:52 PM,207.95,,,,,,
2168,06/27/20 12:01:53 PM,207.61,,,,,,
2169,06/27/20 12:01:54 PM,205.58,,,,,,
2170,06/27/20 12:01:55 PM,200.84,,,,,,
2171,06/27/20 12:01:56 PM,199.82,,,,,,
2172,06/27/20 12:01:57 PM,200.16,,,,,,
2173,06/27/20 12:01:58 PM,198.47,,,,,,
2174,06/27/20 12:01:59 PM,210.32,,,,,,
2175,06/27/20 12:02:00 PM,215.39,,,,,,
2176,06/27/20 12:02:01 PM,221.80,,,,,,
2177,06/27/20 12:02:02 PM,225.17,,,,,,
2178,06/27/20 12:02:03 PM,220.45,,,,,,
2179,06/27/20 12:02:04 PM,221.80,,,,,,
2180,06/27/20 12:02:05 PM,226.18,,,,,,
2181,06/27/20 12:02:06 PM,221.47,,,,,,
2182,06/27/20 12:02:07 PM,225.17,,,,,,
2183,06/27/20 12:02:08 PM,226.18,,,,,,
2184,06/27/20 12:02:09 PM,224.50,,,,,,
2185,06/27/20 12:02:10 PM,223.83,,,,,,
2186,06/27/20 12:02:11 PM,219.78,,,,,,
2187,06/27/20 12:02:12 PM,215.39,,,,,,
2188,06/27/20 12:02:13 PM,212.69,,,,,,
2189,06/27/20 12:02:14 PM,211.00,,,,,,
2190,06/27/20 12:02:15 PM,211.00,,,,,,
2191,06/27/20 12:02:16 PM,211.67,,,,,,
2192,06/27/20 12:02:17 PM,212.35,,,,,,
2193,06/27/20 12:02:18 PM,209.98,,,,,,
2194,06/27/20 12:02:19 PM,214.38,,,,,,
2195,06/27/20 12:02:20 PM,210.66,,,,,,
2196,06/27/20 12:02:21 PM,206.26,,,,,,
2197,06/27/20 12:02:22 PM,206.26,,,,,,
2198,06/27/20 12:02:23 PM,211.67,,,,,,
2199,06/27/20 12:02:24 PM,208.63,,,,,,
2200,06/27/20 12:02:25 PM,205.58,,,,,,
2201,06/27/20 12:02:26 PM,203.21,,,,,,
2202,06/27/20 12:02:27 PM,202.20,,,,,,
2203,06/27/20 12:02:28 PM,196.77,,,,,,
2204,06/27/20 12:02:29 PM,199.15,,,,,,
2205,06/27/20 12:02:30 PM,199.82,,,,,,
2206,06/27/20 12:02:31 PM,197.79,,,,,,
2207,06/27/20 12:02:32 PM,197.79,,,,,,
2208,06/27/20 12:02:33 PM,198.47,,,,,,
2209,06/27/20 12:02:34 PM,198.47,,,,,,
2210,06/27/20 12:02:35 PM,199.82,,,,,,
2211,06/27/20 12:02:36 PM,199.82,,,,,,
2212,06/27/20 12:02:37 PM,205.92,,,,,,
2213,06/27/20 12:02:38 PM,202.54,,,,,,
2214,06/27/20 12:02:39 PM,199.49,,,,,,
2215,06/27/20 12:02:40 PM,195.08,,,,,,
2216,06/27/20 12:02:41 PM,193.72,,,,,,
2217,06/27/20 12:02:42 PM,191.69,,,,,,
2218,06/27/20 12:02:43 PM,191.35,,,,,,
2219,06/27/20 12:02:44 PM,189.99,,,,,,
2220,06/27/20 12:02:45 PM,188.63,,,,,,
2221,06/27/20 12:02:46 PM,189.31,,,,,,
2222,06/27/20 12:02:47 PM,189.99,,,,,,
2223,06/27/20 12:02:48 PM,191.01,,,,,,
2224,06/27/20 12:02:49 PM,195.76,,,,,,
2225,06/27/20 12:02:50 PM,208.29,,,,,,
2226,06/27/20 12:02:51 PM,211.67,,,,,,
2227,06/27/20 12:02:52 PM,207.28,,,,,,
2228,06/27/20 12:02:53 PM,203.21,,,,,,
2229,06/27/20 12:02:54 PM,199.15,,,,,,
2230,06/27/20 12:02:55 PM,196.77,,,,,,
2231,06/27/20 12:02:56 PM,198.13,,,,,,
2232,06/27/20 12:02:57 PM,195.42,,,,,,
2233,06/27/20 12:02:58 PM,190.67,,,,,,
2234,06/27/20 12:02:59 PM,187.61,,,,,,
2235,06/27/20 12:03:00 PM,192.70,,,,,,
2236,06/27/20 12:03:01 PM,191.01,,,,,,
2237,06/27/20 12:03:02 PM,189.99,,,,,,
2238,06/27/20 12:03:03 PM,187.61,,,,,,
2239,06/27/20 12:03:04 PM,188.97,,,,,,
2240,06/27/20 12:03:05 PM,186.26,,,,,,
2241,06/27/20 12:03:06 PM,191.69,,,,,,
2242,06/27/20 12:03:07 PM,193.38,,,,,,
2243,06/27/20 12:03:08 PM,193.72,,,,,,
2244,06/27/20 12:03:09 PM,201.86,,,,,,
2245,06/27/20 12:03:10 PM,201.86,,,,,,
2246,06/27/20 12:03:11 PM,202.87,,,,,,
2247,06/27/20 12:03:12 PM,201.52,,,,,,
2248,06/27/20 12:03:13 PM,199.49,,,,,,
2249,06/27/20 12:03:14 PM,196.77,,,,,,
2250,06/27/20 12:03:15 PM,196.43,,,,,,
2251,06/27/20 12:03:16 PM,191.69,,,,,,
2252,06/27/20 12:03:17 PM,190.33,,,,,,
2253,06/27/20 12:03:18 PM,196.09,,,,,,
2254,06/27/20 12:03:19 PM,200.50,,,,,,
2255,06/27/20 12:03:20 PM,195.76,,,,,,
2256,06/27/20 12:03:21 PM,194.40,,,,,,
2257,06/27/20 12:03:22 PM,193.04,,,,,,
2258,06/27/20 12:03:23 PM,202.54,,,,,,
2259,06/27/20 12:03:24 PM,197.11,,,,,,
2260,06/27/20 12:03:25 PM,198.47,,,,,,
2261,06/27/20 12:03:26 PM,197.45,,,,,,
2262,06/27/20 12:03:27 PM,196.77,,,,,,
2263,06/27/20 12:03:28 PM,198.13,,,,,,
2264,06/27/20 12:03:29 PM,196.77,,,,,,
2265,06/27/20 12:03:30 PM,193.72,,,,,,
2266,06/27/20 12:03:31 PM,195.76,,,,,,
2267,06/27/20 12:03:32 PM,202.54,,,,,,
2268,06/27/20 12:03:33 PM,223.49,,,,,,
2269,06/27/20 12:03:34 PM,217.76,,,,,,
2270,06/27/20 12:03:35 PM,218.43,,,,,,
2271,06/27/20 12:03:36 PM,218.77,,,,,,
2272,06/27/20 12:03:37 PM,218.09,,,,,,
2273,06/27/20 12:03:38 PM,218.77,,,,,,
2274,06/27/20 12:03:39 PM,219.44,,,,,,
2275,06/27/20 12:03:40 PM,223.83,,,,,,
2276,06/27/20 12:03:41 PM,241.29,,,,,,
2277,06/27/20 12:03:42 PM,266.91,,,,,,
2278,06/27/20 12:03:43 PM,269.56,,,,,,
2279,06/27/20 12:03:44 PM,271.21,,,,,,
2280,06/27/20 12:03:45 PM,263.27,,,,,,
2281,06/27/20 12:03:46 PM,259.95,,,,,,
2282,06/27/20 12:03:47 PM,254.30,,,,,,
2283,06/27/20 12:03:48 PM,251.31,,,,,,
2284,06/27/20 12:03:49 PM,248.64,,,,,,
2285,06/27/20 12:03:50 PM,247.30,,,,,,
2286,06/27/20 12:03:51 PM,245.30,,,,,,
2287,06/27/20 12:03:52 PM,245.30,,,,,,
2288,06/27/20 12:03:53 PM,247.64,,,,,,
2289,06/27/20 12:03:54 PM,257.30,,,,,,
2290,06/27/20 12:03:55 PM,256.30,,,,,,
2291,06/27/20 12:03:56 PM,251.31,,,,,,
2292,06/27/20 12:03:57 PM,247.30,,,,,,
2293,06/27/20 12:03:58 PM,246.30,,,,,,
2294,06/27/20 12:03:59 PM,244.30,,,,,,
2295,06/27/20 12:04:00 PM,246.30,,,,,,
2296,06/27/20 12:04:01 PM,244.63,,,,,,
2297,06/27/20 12:04:02 PM,241.29,,,,,,
2298,06/27/20 12:04:03 PM,239.95,,,,,,
2299,06/27/20 12:04:04 PM,237.27,,,,,,
2300,06/27/20 12:04:05 PM,235.59,,,,,,
2301,06/27/20 12:04:06 PM,235.26,,,,,,
2302,06/27/20 12:04:07 PM,235.26,,,,,,
2303,06/27/20 12:04:08 PM,239.61,,,,,,
2304,06/27/20 12:04:09 PM,237.94,,,,,,
2305,06/27/20 12:04:10 PM,235.59,,,,,,
2306,06/27/20 12:04:11 PM,234.25,,,,,,
2307,06/27/20 12:04:12 PM,233.91,,,,,,
2308,06/27/20 12:04:13 PM,231.23,,,,,,
2309,06/27/20 12:04:14 PM,232.91,,,,,,
2310,06/27/20 12:04:15 PM,234.59,,,,,,
2311,06/27/20 12:04:16 PM,230.56,,,,,,
2312,06/27/20 12:04:17 PM,228.87,,,,,,
2313,06/27/20 12:04:18 PM,228.54,,,,,,
2314,06/27/20 12:04:19 PM,227.53,,,,,,
2315,06/27/20 12:04:20 PM,226.52,,,,,,
2316,06/27/20 12:04:21 PM,226.86,,,,,,
2317,06/27/20 12:04:22 PM,224.16,,,,,,
2318,06/27/20 12:04:23 PM,223.49,,,,,,
2319,06/27/20 12:04:24 PM,226.18,,,,,,
2320,06/27/20 12:04:25 PM,229.88,,,,,,
2321,06/27/20 12:04:26 PM,234.59,,,,,,
2322,06/27/20 12:04:27 PM,236.26,,,,,,
2323,06/27/20 12:04:28 PM,235.93,,,,,,
2324,06/27/20 12:04:29 PM,235.93,,,,,,
2325,06/27/20 12:04:30 PM,234.25,,,,,,
2326,06/27/20 12:04:31 PM,238.27,,,,,,
2327,06/27/20 12:04:32 PM,236.93,,,,,,
2328,06/27/20 12:04:33 PM,234.25,,,,,,
2329,06/27/20 12:04:34 PM,230.56,,,,,,
2330,06/27/20 12:04:35 PM,227.87,,,,,,
2331,06/27/20 12:04:36 PM,234.59,,,,,,
2332,06/27/20 12:04:37 PM,235.93,,,,,,
2333,06/27/20 12:04:38 PM,244.63,,,,,,
2334,06/27/20 12:04:39 PM,240.28,,,,,,
2335,06/27/20 12:04:40 PM,239.61,,,,,,
2336,06/27/20 12:04:41 PM,248.64,,,,,,
2337,06/27/20 12:04:42 PM,246.64,,,,,,
2338,06/27/20 12:04:43 PM,245.63,,,,,,
2339,06/27/20 12:04:44 PM,244.97,,,,,,
2340,06/27/20 12:04:45 PM,239.28,,,,,,
2341,06/27/20 12:04:46 PM,235.59,,,,,,
2342,06/27/20 12:04:47 PM,232.57,,,,,,
2343,06/27/20 12:04:48 PM,233.91,,,,,,
2344,06/27/20 12:04:49 PM,232.57,,,,,,
2345,06/27/20 12:04:50 PM,228.20,,,,,,
2346,06/27/20 12:04:51 PM,227.19,,,,,,
2347,06/27/20 12:04:52 PM,237.60,,,,,,
2348,06/27/20 12:04:53 PM,235.26,,,,,,
2349,06/27/20 12:04:54 PM,234.25,,,,,,
2350,06/27/20 12:04:55 PM,232.24,,,,,,
2351,06/27/20 12:04:56 PM,228.54,,,,,,
2352,06/27/20 12:04:57 PM,229.55,,,,,,
2353,06/27/20 12:04:58 PM,228.20,,,,,,
2354,06/27/20 12:04:59 PM,225.17,,,,,,
2355,06/27/20 12:05:00 PM,226.52,,,,,,
2356,06/27/20 12:05:01 PM,225.17,,,,,,
2357,06/27/20 12:05:02 PM,224.50,,,,,,
2358,06/27/20 12:05:03 PM,226.52,,,,,,
2359,06/27/20 12:05:04 PM,233.91,,,,,,
2360,06/27/20 12:05:05 PM,232.24,,,,,,
2361,06/27/20 12:05:06 PM,231.56,,,,,,
2362,06/27/20 12:05:07 PM,234.59,,,,,,
2363,06/27/20 12:05:08 PM,240.62,,,,,,
2364,06/27/20 12:05:09 PM,237.27,,,,,,
2365,06/27/20 12:05:10 PM,232.57,,,,,,
2366,06/27/20 12:05:11 PM,236.93,,,,,,
2367,06/27/20 12:05:12 PM,237.27,,,,,,
2368,06/27/20 12:05:13 PM,240.62,,,,,,
2369,06/27/20 12:05:14 PM,235.59,,,,,,
2370,06/27/20 12:05:15 PM,233.91,,,,,,
2371,06/27/20 12:05:16 PM,237.94,,,,,,
2372,06/27/20 12:05:17 PM,240.95,,,,,,
2373,06/27/20 12:05:18 PM,236.60,,,,,,
2374,06/27/20 12:05:19 PM,233.24,,,,,,
2375,06/27/20 12:05:20 PM,228.87,,,,,,
2376,06/27/20 12:05:21 PM,227.19,,,,,,
2377,06/27/20 12:05:22 PM,227.53,,,,,,
2378,06/27/20 12:05:23 PM,225.17,,,,,,
2379,06/27/20 12:05:24 PM,227.19,,,,,,
2380,06/27/20 12:05:25 PM,224.50,,,,,,
2381,06/27/20 12:05:26 PM,220.12,,,,,,
2382,06/27/20 12:05:27 PM,218.77,,,,,,
2383,06/27/20 12:05:28 PM,216.40,,,,,,
2384,06/27/20 12:05:29 PM,220.12,,,,,,
2385,06/27/20 12:05:30 PM,233.58,,,,,,
2386,06/27/20 12:05:31 PM,234.25,,,,,,
2387,06/27/20 12:05:32 PM,234.59,,,,,,
2388,06/27/20 12:05:33 PM,229.88,,,,,,
2389,06/27/20 12:05:34 PM,230.89,,,,,,
2390,06/27/20 12:05:35 PM,229.21,,,,,,
2391,06/27/20 12:05:36 PM,231.23,,,,,,
2392,06/27/20 12:05:37 PM,229.21,,,,,,
2393,06/27/20 12:05:38 PM,234.59,,,,,,
2394,06/27/20 12:05:39 PM,230.89,,,,,,
2395,06/27/20 12:05:40 PM,240.62,,,,,,
2396,06/27/20 12:05:41 PM,245.97,,,,,,
2397,06/27/20 12:05:42 PM,241.96,,,,,,
2398,06/27/20 12:05:43 PM,244.30,,,,,,
2399,06/27/20 12:05:44 PM,244.97,,,,,,
2400,06/27/20 12:05:45 PM,241.29,,,,,,
2401,06/27/20 12:05:46 PM,236.60,,,,,,
2402,06/27/20 12:05:47 PM,234.92,,,,,,
2403,06/27/20 12:05:48 PM,236.60,,,,,,
2404,06/27/20 12:05:49 PM,239.95,,,,,,
2405,06/27/20 12:05:50 PM,239.28,,,,,,
2406,06/27/20 12:05:51 PM,234.25,,,,,,
2407,06/27/20 12:05:52 PM,230.56,,,,,,
2408,06/27/20 12:05:53 PM,228.54,,,,,,
2409,06/27/20 12:05:54 PM,235.26,,,,,,
2410,06/27/20 12:05:55 PM,237.60,,,,,,
2411,06/27/20 12:05:56 PM,234.92,,,,,,
2412,06/27/20 12:05:57 PM,231.90,,,,,,
2413,06/27/20 12:05:58 PM,230.22,,,,,,
2414,06/27/20 12:05:59 PM,228.54,,,,,,
2415,06/27/20 12:06:00 PM,235.93,,,,,,
2416,06/27/20 12:06:01 PM,244.97,,,,,,
2417,06/27/20 12:06:02 PM,237.60,,,,,,
2418,06/27/20 12:06:03 PM,232.24,,,,,,
2419,06/27/20 12:06:04 PM,239.95,,,,,,
2420,06/27/20 12:06:05 PM,246.64,,,,,,
2421,06/27/20 12:06:06 PM,240.95,,,,,,
2422,06/27/20 12:06:07 PM,235.93,,,,,,
2423,06/27/20 12:06:08 PM,240.95,,,,,,
2424,06/27/20 12:06:09 PM,238.61,,,,,,
2425,06/27/20 12:06:10 PM,234.59,,,,,,
2426,06/27/20 12:06:11 PM,230.89,,,,,,
2427,06/27/20 12:06:12 PM,228.54,,,,,,
2428,06/27/20 12:06:13 PM,226.86,,,,,,
2429,06/27/20 12:06:14 PM,225.85,,,,,,
2430,06/27/20 12:06:15 PM,223.49,,,,,,
2431,06/27/20 12:06:16 PM,221.47,,,,,,
2432,06/27/20 12:06:17 PM,223.15,,,,,,
2433,06/27/20 12:06:18 PM,222.14,,,,,,
2434,06/27/20 12:06:19 PM,229.21,,,,,,
2435,06/27/20 12:06:20 PM,239.61,,,,,,
2436,06/27/20 12:06:21 PM,244.97,,,,,,
2437,06/27/20 12:06:22 PM,248.30,,,,,,
2438,06/27/20 12:06:23 PM,246.30,,,,,,
2439,06/27/20 12:06:24 PM,239.61,,,,,,
2440,06/27/20 12:06:25 PM,244.97,,,,,,
2441,06/27/20 12:06:26 PM,241.62,,,,,,
2442,06/27/20 12:06:27 PM,237.94,,,,,,
2443,06/27/20 12:06:28 PM,234.25,,,,,,
2444,06/27/20 12:06:29 PM,231.56,,,,,,
2445,06/27/20 12:06:30 PM,227.53,,,,,,
2446,06/27/20 12:06:31 PM,234.25,,,,,,
2447,06/27/20 12:06:32 PM,235.93,,,,,,
2448,06/27/20 12:06:33 PM,237.94,,,,,,
2449,06/27/20 12:06:34 PM,248.97,,,,,,
2450,06/27/20 12:06:35 PM,243.96,,,,,,
2451,06/27/20 12:06:36 PM,236.26,,,,,,
2452,06/27/20 12:06:37 PM,232.24,,,,,,
2453,06/27/20 12:06:38 PM,227.87,,,,,,
2454,06/27/20 12:06:39 PM,227.87,,,,,,
2455,06/27/20 12:06:40 PM,226.86,,,,,,
2456,06/27/20 12:06:41 PM,225.51,,,,,,
2457,06/27/20 12:06:42 PM,225.17,,,,,,
2458,06/27/20 12:06:43 PM,225.17,,,,,,
2459,06/27/20 12:06:44 PM,222.81,,,,,,
2460,06/27/20 12:06:45 PM,221.13,,,,,,
2461,06/27/20 12:06:46 PM,216.74,,,,,,
2462,06/27/20 12:06:47 PM,215.73,,,,,,
2463,06/27/20 12:06:48 PM,214.04,,,,,,
2464,06/27/20 12:06:49 PM,216.40,,,,,,
2465,06/27/20 12:06:50 PM,214.72,,,,,,
2466,06/27/20 12:06:51 PM,209.64,,,,,,
2467,06/27/20 12:06:52 PM,208.29,,,,,,
2468,06/27/20 12:06:53 PM,206.60,,,,,,
2469,06/27/20 12:06:54 PM,202.20,,,,,,
2470,06/27/20 12:06:55 PM,200.50,,,,,,
2471,06/27/20 12:06:56 PM,197.79,,,,,,
2472,06/27/20 12:06:57 PM,195.08,,,,,,
2473,06/27/20 12:06:58 PM,195.76,,,,,,
2474,06/27/20 12:06:59 PM,194.40,,,,,,
2475,06/27/20 12:07:00 PM,196.43,,,,,,
2476,06/27/20 12:07:01 PM,200.50,,,,,,
2477,06/27/20 12:07:02 PM,202.54,,,,,,
2478,06/27/20 12:07:03 PM,206.60,,,,,,
2479,06/27/20 12:07:04 PM,216.74,,,,,,
2480,06/27/20 12:07:05 PM,211.67,,,,,,
2481,06/27/20 12:07:06 PM,209.98,,,,,,
2482,06/27/20 12:07:07 PM,208.29,,,,,,
2483,06/27/20 12:07:08 PM,204.91,,,,,,
2484,06/27/20 12:07:09 PM,200.16,,,,,,
2485,06/27/20 12:07:10 PM,201.52,,,,,,
2486,06/27/20 12:07:11 PM,208.29,,,,,,
2487,06/27/20 12:07:12 PM,210.32,,,,,,
2488,06/27/20 12:07:13 PM,214.04,,,,,,
2489,06/27/20 12:07:14 PM,210.66,,,,,,
2490,06/27/20 12:07:15 PM,206.26,,,,,,
2491,06/27/20 12:07:16 PM,202.20,,,,,,
2492,06/27/20 12:07:17 PM,198.81,,,,,,
2493,06/27/20 12:07:18 PM,205.24,,,,,,
2494,06/27/20 12:07:19 PM,202.54,,,,,,
2495,06/27/20 12:07:20 PM,200.50,,,,,,
2496,06/27/20 12:07:21 PM,205.24,,,,,,
2497,06/27/20 12:07:22 PM,204.91,,,,,,
2498,06/27/20 12:07:23 PM,207.28,,,,,,
2499,06/27/20 12:07:24 PM,204.23,,,,,,
2500,06/27/20 12:07:25 PM,205.24,,,,,,
2501,06/27/20 12:07:26 PM,203.21,,,,,,
2502,06/27/20 12:07:27 PM,200.84,,,,,,
2503,06/27/20 12:07:28 PM,206.94,,,,,,
2504,06/27/20 12:07:29 PM,201.52,,,,,,
2505,06/27/20 12:07:30 PM,199.15,,,,,,
2506,06/27/20 12:07:31 PM,203.89,,,,,,
2507,06/27/20 12:07:32 PM,204.91,,,,,,
2508,06/27/20 12:07:33 PM,202.87,,,,,,
2509,06/27/20 12:07:34 PM,199.82,,,,,,
2510,06/27/20 12:07:35 PM,203.21,,,,,,
2511,06/27/20 12:07:36 PM,209.98,,,,,,
2512,06/27/20 12:07:37 PM,206.26,,,,,,
2513,06/27/20 12:07:38 PM,207.28,,,,,,
2514,06/27/20 12:07:39 PM,216.74,,,,,,
2515,06/27/20 12:07:40 PM,213.03,,,,,,
2516,06/27/20 12:07:41 PM,212.35,,,,,,
2517,06/27/20 12:07:42 PM,206.26,,,,,,
2518,06/27/20 12:07:43 PM,205.92,,,,,,
2519,06/27/20 12:07:44 PM,205.24,,,,,,
2520,06/27/20 12:07:45 PM,203.89,,,,,,
2521,06/27/20 12:07:46 PM,203.55,,,,,,
2522,06/27/20 12:07:47 PM,201.52,,,,,,
2523,06/27/20 12:07:48 PM,204.23,,,,,,
2524,06/27/20 12:07:49 PM,209.31,,,,,,
2525,06/27/20 12:07:50 PM,208.63,,,,,,
2526,06/27/20 12:07:51 PM,207.95,,,,,,
2527,06/27/20 12:07:52 PM,209.98,,,,,,
2528,06/27/20 12:07:53 PM,223.15,,,,,,
2529,06/27/20 12:07:54 PM,222.48,,,,,,
2530,06/27/20 12:07:55 PM,217.42,,,,,,
2531,06/27/20 12:07:56 PM,215.73,,,,,,
2532,06/27/20 12:07:57 PM,213.03,,,,,,
2533,06/27/20 12:07:58 PM,212.35,,,,,,
2534,06/27/20 12:07:59 PM,212.35,,,,,,
2535,06/27/20 12:08:00 PM,212.69,,,,,,
2536,06/27/20 12:08:01 PM,209.31,,,,,,
2537,06/27/20 12:08:02 PM,203.55,,,,,,
2538,06/27/20 12:08:03 PM,204.91,,,,,,
2539,06/27/20 12:08:04 PM,209.98,,,,,,
2540,06/27/20 12:08:05 PM,220.45,,,,,,
2541,06/27/20 12:08:06 PM,217.42,,,,,,
2542,06/27/20 12:08:07 PM,213.70,,,,,,
2543,06/27/20 12:08:08 PM,212.01,,,,,,
2544,06/27/20 12:08:09 PM,219.44,,,,,,
2545,06/27/20 12:08:10 PM,218.43,,,,,,
2546,06/27/20 12:08:11 PM,215.73,,,,,,
2547,06/27/20 12:08:12 PM,215.39,,,,,,
2548,06/27/20 12:08:13 PM,212.01,,,,,,
2549,06/27/20 12:08:14 PM,212.69,,,,,,
2550,06/27/20 12:08:15 PM,211.34,,,,,,
2551,06/27/20 12:08:16 PM,217.76,,,,,,
2552,06/27/20 12:08:17 PM,217.76,,,,,,
2553,06/27/20 12:08:18 PM,222.81,,,,,,
2554,06/27/20 12:08:19 PM,220.45,,,,,,
2555,06/27/20 12:08:20 PM,214.72,,,,,,
2556,06/27/20 12:08:21 PM,210.32,,,,,,
2557,06/27/20 12:08:22 PM,206.26,,,,,,
2558,06/27/20 12:08:23 PM,206.26,,,,,,
2559,06/27/20 12:08:24 PM,205.58,,,,,,
2560,06/27/20 12:08:25 PM,202.54,,,,,,
2561,06/27/20 12:08:26 PM,200.84,,,,,,
2562,06/27/20 12:08:27 PM,201.52,,,,,,
2563,06/27/20 12:08:28 PM,198.81,,,,,,
2564,06/27/20 12:08:29 PM,198.13,,,,,,
2565,06/27/20 12:08:30 PM,195.42,,,,,,
2566,06/27/20 12:08:31 PM,195.08,,,,,,
2567,06/27/20 12:08:32 PM,203.89,,,,,,
2568,06/27/20 12:08:33 PM,203.55,,,,,,
2569,06/27/20 12:08:34 PM,205.24,,,,,,
2570,06/27/20 12:08:35 PM,204.57,,,,,,
2571,06/27/20 12:08:36 PM,201.86,,,,,,
2572,06/27/20 12:08:37 PM,205.24,,,,,,
2573,06/27/20 12:08:38 PM,202.54,,,,,,
2574,06/27/20 12:08:39 PM,202.54,,,,,,
2575,06/27/20 12:08:40 PM,203.89,,,,,,
2576,06/27/20 12:08:41 PM,211.67,,,,,,
2577,06/27/20 12:08:42 PM,218.09,,,,,,
2578,06/27/20 12:08:43 PM,214.72,,,,,,
2579,06/27/20 12:08:44 PM,210.66,,,,,,
2580,06/27/20 12:08:45 PM,212.35,,,,,,
2581,06/27/20 12:08:46 PM,215.05,,,,,,
