"Plot Title: "
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 1253388, SEN S/N: 1253388)","Started (LGR S/N: 1253388)","Host Connected (LGR S/N: 1253388)","Stopped (LGR S/N: 1253388)","End Of File (LGR S/N: 1253388)"
455,06/27/20 11:33:13 AM,137.28,,,,
456,06/27/20 11:33:14 AM,136.61,,,,
457,06/27/20 11:33:15 AM,135.28,,,,
458,06/27/20 11:33:16 AM,133.60,,,,
459,06/27/20 11:33:17 AM,133.60,,,,
460,06/27/20 11:33:18 AM,135.94,,,,
461,06/27/20 11:33:19 AM,136.95,,,,
462,06/27/20 11:33:20 AM,136.28,,,,
463,06/27/20 11:33:21 AM,138.29,,,,
464,06/27/20 11:33:22 AM,138.62,,,,
465,06/27/20 11:33:23 AM,137.95,,,,
466,06/27/20 11:33:24 AM,136.95,,,,
467,06/27/20 11:33:25 AM,137.28,,,,
468,06/27/20 11:33:26 AM,136.61,,,,
469,06/27/20 11:33:27 AM,134.94,,,,
470,06/27/20 11:33:28 AM,134.61,,,,
471,06/27/20 11:33:29 AM,136.95,,,,
472,06/27/20 11:33:30 AM,135.94,,,,
473,06/27/20 11:33:31 AM,132.94,,,,
474,06/27/20 11:33:32 AM,134.27,,,,
475,06/27/20 11:33:33 AM,133.94,,,,
476,06/27/20 11:33:34 AM,131.27,,,,
477,06/27/20 11:33:35 AM,134.94,,,,
478,06/27/20 11:33:36 AM,139.29,,,,
479,06/27/20 11:33:37 AM,140.63,,,,
480,06/27/20 11:33:38 AM,139.63,,,,
481,06/27/20 11:33:39 AM,139.96,,,,
482,06/27/20 11:33:40 AM,139.63,,,,
483,06/27/20 11:33:41 AM,138.96,,,,
484,06/27/20 11:33:42 AM,136.28,,,,
485,06/27/20 11:33:43 AM,134.27,,,,
486,06/27/20 11:33:44 AM,135.94,,,,
487,06/27/20 11:33:45 AM,135.28,,,,
488,06/27/20 11:33:46 AM,134.27,,,,
489,06/27/20 11:33:47 AM,133.27,,,,
490,06/27/20 11:33:48 AM,132.27,,,,
491,06/27/20 11:33:49 AM,131.60,,,,
492,06/27/20 11:33:50 AM,135.94,,,,
493,06/27/20 11:33:51 AM,137.28,,,,
494,06/27/20 11:33:52 AM,138.96,,,,
495,06/27/20 11:33:53 AM,138.96,,,,
496,06/27/20 11:33:54 AM,139.29,,,,
497,06/27/20 11:33:55 AM,138.29,,,,
498,06/27/20 11:33:56 AM,134.61,,,,
499,06/27/20 11:33:57 AM,132.94,,,,
500,06/27/20 11:33:58 AM,132.27,,,,
501,06/27/20 11:33:59 AM,139.63,,,,
502,06/27/20 11:34:00 AM,142.31,,,,
503,06/27/20 11:34:01 AM,142.98,,,,
504,06/27/20 11:34:02 AM,148.70,,,,
505,06/27/20 11:34:03 AM,148.36,,,,
506,06/27/20 11:34:04 AM,147.01,,,,
507,06/27/20 11:34:05 AM,144.33,,,,
508,06/27/20 11:34:06 AM,141.64,,,,
509,06/27/20 11:34:07 AM,140.30,,,,
510,06/27/20 11:34:08 AM,139.96,,,,
511,06/27/20 11:34:09 AM,138.96,,,,
512,06/27/20 11:34:10 AM,137.95,,,,
513,06/27/20 11:34:11 AM,141.30,,,,
514,06/27/20 11:34:12 AM,139.63,,,,
515,06/27/20 11:34:13 AM,141.98,,,,
516,06/27/20 11:34:14 AM,143.32,,,,
517,06/27/20 11:34:15 AM,142.31,,,,
518,06/27/20 11:34:16 AM,141.64,,,,
519,06/27/20 11:34:17 AM,141.30,,,,
520,06/27/20 11:34:18 AM,141.30,,,,
521,06/27/20 11:34:19 AM,138.62,,,,
522,06/27/20 11:34:20 AM,136.28,,,,
523,06/27/20 11:34:21 AM,132.60,,,,
524,06/27/20 11:34:22 AM,135.61,,,,
525,06/27/20 11:34:23 AM,136.61,,,,
526,06/27/20 11:34:24 AM,136.61,,,,
527,06/27/20 11:34:25 AM,136.28,,,,
528,06/27/20 11:34:26 AM,135.28,,,,
529,06/27/20 11:34:27 AM,134.61,,,,
530,06/27/20 11:34:28 AM,131.93,,,,
531,06/27/20 11:34:29 AM,127.93,,,,
532,06/27/20 11:34:30 AM,130.60,,,,
533,06/27/20 11:34:31 AM,130.60,,,,
534,06/27/20 11:34:32 AM,132.27,,,,
535,06/27/20 11:34:33 AM,137.62,,,,
536,06/27/20 11:34:34 AM,146.01,,,,
537,06/27/20 11:34:35 AM,141.30,,,,
538,06/27/20 11:34:36 AM,137.62,,,,
539,06/27/20 11:34:37 AM,137.62,,,,
540,06/27/20 11:34:38 AM,138.96,,,,
541,06/27/20 11:34:39 AM,141.30,,,,
542,06/27/20 11:34:40 AM,147.69,,,,
543,06/27/20 11:34:41 AM,144.66,,,,
544,06/27/20 11:34:42 AM,141.30,,,,
545,06/27/20 11:34:43 AM,137.95,,,,
546,06/27/20 11:34:44 AM,134.61,,,,
547,06/27/20 11:34:45 AM,134.27,,,,
548,06/27/20 11:34:46 AM,136.61,,,,
549,06/27/20 11:34:47 AM,137.62,,,,
