"Plot Title: flam.mid"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 1282988, SEN S/N: 1282988)","Temp, °C (LGR S/N: 1282988, SEN S/N: 1282988)","Host Connected (LGR S/N: 1282988)","Stopped (LGR S/N: 1282988)","End Of File (LGR S/N: 1282988)"
1,09/24/20 08:29:22 AM,40.98,20.841,,,
2,09/24/20 08:29:23 AM,40.65,20.841,,,
3,09/24/20 08:29:24 AM,29.01,20.841,,,
4,09/24/20 08:29:25 AM,24.65,20.865,,,
5,09/24/20 08:29:26 AM,22.29,20.865,,,
6,09/24/20 08:29:27 AM,12.49,20.865,,,
7,09/24/20 08:29:28 AM,16.90,20.865,,,
8,09/24/20 08:29:29 AM,17.91,20.865,,,
9,09/24/20 08:29:30 AM,19.26,20.865,,,
10,09/24/20 08:29:31 AM,7.06,20.865,,,
11,09/24/20 08:29:32 AM,10.12,20.865,,,
12,09/24/20 08:29:33 AM,12.15,20.889,,,
13,09/24/20 08:29:34 AM,13.17,20.889,,,
14,09/24/20 08:29:35 AM,16.56,20.889,,,
15,09/24/20 08:29:36 AM,17.91,20.913,,,
16,09/24/20 08:29:37 AM,18.58,20.936,,,
17,09/24/20 08:29:38 AM,18.92,20.936,,,
18,09/24/20 08:29:39 AM,15.54,20.936,,,
19,09/24/20 08:29:40 AM,17.57,20.936,,,
20,09/24/20 08:29:41 AM,18.58,20.960,,,
21,09/24/20 08:29:42 AM,19.26,20.984,,,
22,09/24/20 08:29:43 AM,24.65,20.984,,,
23,09/24/20 08:29:44 AM,22.29,21.008,,,
24,09/24/20 08:29:45 AM,17.57,21.008,,,
25,09/24/20 08:29:46 AM,15.54,21.032,,,
26,09/24/20 08:29:47 AM,15.54,21.032,,,
27,09/24/20 08:29:48 AM,16.22,21.056,,,
28,09/24/20 08:29:49 AM,15.88,21.056,,,
29,09/24/20 08:29:50 AM,15.88,21.056,,,
30,09/24/20 08:29:51 AM,15.88,21.056,,,
31,09/24/20 08:29:52 AM,15.54,21.032,,,
32,09/24/20 08:29:53 AM,15.54,21.032,,,
33,09/24/20 08:29:54 AM,15.54,21.032,,,
34,09/24/20 08:29:55 AM,15.54,21.032,,,
35,09/24/20 08:29:56 AM,15.54,21.008,,,
36,09/24/20 08:29:57 AM,15.54,21.008,,,
37,09/24/20 08:29:58 AM,15.54,21.008,,,
38,09/24/20 08:29:59 AM,15.54,21.008,,,
39,09/24/20 08:30:00 AM,15.54,20.984,,,
40,09/24/20 08:30:01 AM,15.54,20.984,,,
41,09/24/20 08:30:02 AM,15.54,20.984,,,
42,09/24/20 08:30:03 AM,15.54,20.984,,,
43,09/24/20 08:30:04 AM,15.54,20.984,,,
44,09/24/20 08:30:05 AM,15.54,20.984,,,
45,09/24/20 08:30:06 AM,15.54,20.984,,,
46,09/24/20 08:30:07 AM,15.54,20.960,,,
47,09/24/20 08:30:08 AM,15.54,20.960,,,
48,09/24/20 08:30:09 AM,15.54,20.960,,,
49,09/24/20 08:30:10 AM,15.54,20.960,,,
50,09/24/20 08:30:11 AM,15.54,20.960,,,
51,09/24/20 08:30:12 AM,15.54,20.960,,,
52,09/24/20 08:30:13 AM,15.54,20.960,,,
53,09/24/20 08:30:14 AM,15.54,20.960,,,
54,09/24/20 08:30:15 AM,15.54,20.960,,,
55,09/24/20 08:30:16 AM,15.54,20.960,,,
56,09/24/20 08:30:17 AM,15.54,20.960,,,
57,09/24/20 08:30:18 AM,15.54,20.960,,,
58,09/24/20 08:30:19 AM,15.54,20.960,,,
59,09/24/20 08:30:20 AM,15.54,20.960,,,
60,09/24/20 08:30:21 AM,15.54,20.960,,,
61,09/24/20 08:30:22 AM,15.54,20.960,,,
62,09/24/20 08:30:23 AM,15.54,20.960,,,
63,09/24/20 08:30:24 AM,15.54,20.936,,,
64,09/24/20 08:30:25 AM,15.54,20.960,,,
65,09/24/20 08:30:26 AM,15.54,20.960,,,
66,09/24/20 08:30:27 AM,15.54,20.960,,,
67,09/24/20 08:30:28 AM,15.54,20.960,,,
68,09/24/20 08:30:29 AM,15.54,20.936,,,
69,09/24/20 08:30:30 AM,15.54,20.936,,,
70,09/24/20 08:30:31 AM,15.54,20.936,,,
71,09/24/20 08:30:32 AM,15.54,20.936,,,
72,09/24/20 08:30:33 AM,15.54,20.936,,,
73,09/24/20 08:30:34 AM,15.54,20.936,,,
74,09/24/20 08:30:35 AM,15.54,20.936,,,
75,09/24/20 08:30:36 AM,15.54,20.936,,,
76,09/24/20 08:30:37 AM,15.54,20.936,,,
77,09/24/20 08:30:38 AM,15.54,20.936,,,
78,09/24/20 08:30:39 AM,15.54,20.936,,,
79,09/24/20 08:30:40 AM,15.54,20.936,,,
80,09/24/20 08:30:41 AM,15.54,20.936,,,
81,09/24/20 08:30:42 AM,15.54,20.913,,,
82,09/24/20 08:30:43 AM,15.54,20.913,,,
83,09/24/20 08:30:44 AM,15.54,20.913,,,
84,09/24/20 08:30:45 AM,15.54,20.913,,,
85,09/24/20 08:30:46 AM,15.54,20.889,,,
86,09/24/20 08:30:47 AM,15.54,20.913,,,
87,09/24/20 08:30:48 AM,15.54,20.913,,,
88,09/24/20 08:30:49 AM,15.54,20.913,,,
89,09/24/20 08:30:50 AM,15.54,20.889,,,
90,09/24/20 08:30:51 AM,15.54,20.889,,,
91,09/24/20 08:30:52 AM,15.54,20.889,,,
92,09/24/20 08:30:53 AM,15.54,20.889,,,
93,09/24/20 08:30:54 AM,15.54,20.889,,,
94,09/24/20 08:30:55 AM,15.54,20.889,,,
95,09/24/20 08:30:56 AM,15.54,20.889,,,
96,09/24/20 08:30:57 AM,15.54,20.889,,,
97,09/24/20 08:30:58 AM,15.54,20.865,,,
98,09/24/20 08:30:59 AM,15.54,20.865,,,
99,09/24/20 08:31:00 AM,15.54,20.865,,,
100,09/24/20 08:31:01 AM,15.54,20.865,,,
101,09/24/20 08:31:02 AM,15.54,20.865,,,
102,09/24/20 08:31:03 AM,15.54,20.865,,,
103,09/24/20 08:31:04 AM,15.54,20.865,,,
104,09/24/20 08:31:05 AM,15.54,20.865,,,
105,09/24/20 08:31:06 AM,15.54,20.841,,,
106,09/24/20 08:31:07 AM,15.54,20.841,,,
107,09/24/20 08:31:08 AM,15.54,20.841,,,
108,09/24/20 08:31:09 AM,15.54,20.841,,,
109,09/24/20 08:31:10 AM,15.54,20.841,,,
110,09/24/20 08:31:11 AM,15.54,20.841,,,
111,09/24/20 08:31:12 AM,15.54,20.817,,,
112,09/24/20 08:31:13 AM,15.54,20.817,,,
113,09/24/20 08:31:14 AM,15.54,20.817,,,
114,09/24/20 08:31:15 AM,15.54,20.817,,,
115,09/24/20 08:31:16 AM,15.54,20.793,,,
116,09/24/20 08:31:17 AM,15.54,20.793,,,
117,09/24/20 08:31:18 AM,15.54,20.793,,,
118,09/24/20 08:31:19 AM,15.54,20.793,,,
119,09/24/20 08:31:20 AM,15.54,20.793,,,
120,09/24/20 08:31:21 AM,15.54,20.793,,,
121,09/24/20 08:31:22 AM,15.54,20.793,,,
122,09/24/20 08:31:23 AM,15.54,20.770,,,
123,09/24/20 08:31:24 AM,15.54,20.770,,,
124,09/24/20 08:31:25 AM,15.54,20.770,,,
125,09/24/20 08:31:26 AM,15.54,20.770,,,
126,09/24/20 08:31:27 AM,15.54,20.770,,,
127,09/24/20 08:31:28 AM,15.54,20.770,,,
128,09/24/20 08:31:29 AM,15.54,20.746,,,
129,09/24/20 08:31:30 AM,15.54,20.746,,,
130,09/24/20 08:31:31 AM,15.54,20.746,,,
131,09/24/20 08:31:32 AM,15.54,20.746,,,
132,09/24/20 08:31:33 AM,15.54,20.722,,,
133,09/24/20 08:31:34 AM,15.54,20.722,,,
134,09/24/20 08:31:35 AM,15.54,20.722,,,
135,09/24/20 08:31:36 AM,15.54,20.722,,,
136,09/24/20 08:31:37 AM,15.54,20.698,,,
137,09/24/20 08:31:38 AM,15.54,20.698,,,
138,09/24/20 08:31:39 AM,15.54,20.698,,,
139,09/24/20 08:31:40 AM,15.54,20.698,,,
140,09/24/20 08:31:41 AM,15.54,20.674,,,
141,09/24/20 08:31:42 AM,15.54,20.674,,,
142,09/24/20 08:31:43 AM,15.54,20.674,,,
143,09/24/20 08:31:44 AM,15.54,20.674,,,
144,09/24/20 08:31:45 AM,15.54,20.674,,,
145,09/24/20 08:31:46 AM,15.54,20.650,,,
146,09/24/20 08:31:47 AM,15.54,20.650,,,
147,09/24/20 08:31:48 AM,15.54,20.650,,,
148,09/24/20 08:31:49 AM,15.54,20.650,,,
149,09/24/20 08:31:50 AM,15.54,20.627,,,
150,09/24/20 08:31:51 AM,15.54,20.627,,,
151,09/24/20 08:31:52 AM,15.54,20.603,,,
152,09/24/20 08:31:53 AM,15.54,20.627,,,
153,09/24/20 08:31:54 AM,15.54,20.603,,,
154,09/24/20 08:31:55 AM,15.20,20.603,,,
155,09/24/20 08:31:56 AM,15.54,20.603,,,
156,09/24/20 08:31:57 AM,15.54,20.603,,,
157,09/24/20 08:31:58 AM,15.20,20.579,,,
158,09/24/20 08:31:59 AM,15.54,20.579,,,
159,09/24/20 08:32:00 AM,15.20,20.579,,,
160,09/24/20 08:32:01 AM,15.20,20.555,,,
161,09/24/20 08:32:02 AM,15.54,20.555,,,
162,09/24/20 08:32:03 AM,15.20,20.555,,,
163,09/24/20 08:32:04 AM,15.54,20.555,,,
164,09/24/20 08:32:05 AM,15.54,20.555,,,
165,09/24/20 08:32:06 AM,15.20,20.531,,,
166,09/24/20 08:32:07 AM,15.20,20.531,,,
167,09/24/20 08:32:08 AM,15.20,20.507,,,
168,09/24/20 08:32:09 AM,15.20,20.507,,,
169,09/24/20 08:32:10 AM,15.20,20.507,,,
170,09/24/20 08:32:11 AM,15.20,20.507,,,
171,09/24/20 08:32:12 AM,15.20,20.484,,,
172,09/24/20 08:32:13 AM,15.20,20.484,,,
173,09/24/20 08:32:14 AM,15.20,20.484,,,
174,09/24/20 08:32:15 AM,15.20,20.484,,,
175,09/24/20 08:32:16 AM,15.20,20.460,,,
176,09/24/20 08:32:17 AM,15.20,20.460,,,
177,09/24/20 08:32:18 AM,15.20,20.460,,,
178,09/24/20 08:32:19 AM,15.20,20.460,,,
179,09/24/20 08:32:20 AM,15.20,20.436,,,
180,09/24/20 08:32:21 AM,15.20,20.436,,,
181,09/24/20 08:32:22 AM,15.20,20.412,,,
182,09/24/20 08:32:23 AM,15.20,20.412,,,
183,09/24/20 08:32:24 AM,15.20,20.412,,,
184,09/24/20 08:32:25 AM,15.20,20.388,,,
185,09/24/20 08:32:26 AM,15.20,20.388,,,
186,09/24/20 08:32:27 AM,15.20,20.388,,,
187,09/24/20 08:32:28 AM,15.20,20.388,,,
188,09/24/20 08:32:29 AM,15.20,20.365,,,
189,09/24/20 08:32:30 AM,15.20,20.365,,,
190,09/24/20 08:32:31 AM,15.20,20.365,,,
191,09/24/20 08:32:32 AM,15.20,20.341,,,
192,09/24/20 08:32:33 AM,15.20,20.341,,,
193,09/24/20 08:32:34 AM,15.20,20.341,,,
194,09/24/20 08:32:35 AM,15.20,20.341,,,
195,09/24/20 08:32:36 AM,15.20,20.317,,,
196,09/24/20 08:32:37 AM,15.20,20.317,,,
197,09/24/20 08:32:38 AM,15.20,20.317,,,
198,09/24/20 08:32:39 AM,15.20,20.293,,,
199,09/24/20 08:32:40 AM,15.20,20.293,,,
200,09/24/20 08:32:41 AM,15.20,20.293,,,
201,09/24/20 08:32:42 AM,15.20,20.293,,,
202,09/24/20 08:32:43 AM,15.20,20.269,,,
203,09/24/20 08:32:44 AM,15.20,20.269,,,
204,09/24/20 08:32:45 AM,15.20,20.246,,,
205,09/24/20 08:32:46 AM,15.20,20.246,,,
206,09/24/20 08:32:47 AM,15.20,20.246,,,
207,09/24/20 08:32:48 AM,15.20,20.246,,,
208,09/24/20 08:32:49 AM,15.20,20.222,,,
209,09/24/20 08:32:50 AM,15.20,20.222,,,
210,09/24/20 08:32:51 AM,15.20,20.222,,,
211,09/24/20 08:32:52 AM,15.20,20.198,,,
212,09/24/20 08:32:53 AM,15.20,20.198,,,
213,09/24/20 08:32:54 AM,15.20,20.198,,,
214,09/24/20 08:32:55 AM,15.20,20.174,,,
215,09/24/20 08:32:56 AM,15.20,20.174,,,
216,09/24/20 08:32:57 AM,15.20,20.174,,,
217,09/24/20 08:32:58 AM,15.20,20.150,,,
218,09/24/20 08:32:59 AM,15.20,20.150,,,
219,09/24/20 08:33:00 AM,15.20,20.150,,,
220,09/24/20 08:33:01 AM,15.20,20.126,,,
221,09/24/20 08:33:02 AM,15.20,20.126,,,
222,09/24/20 08:33:03 AM,15.20,20.126,,,
223,09/24/20 08:33:04 AM,15.20,20.126,,,
224,09/24/20 08:33:05 AM,15.20,20.103,,,
225,09/24/20 08:33:06 AM,15.20,20.103,,,
226,09/24/20 08:33:07 AM,15.20,20.079,,,
227,09/24/20 08:33:08 AM,15.20,20.079,,,
228,09/24/20 08:33:09 AM,15.20,20.079,,,
229,09/24/20 08:33:10 AM,15.20,20.079,,,
230,09/24/20 08:33:11 AM,15.20,20.079,,,
231,09/24/20 08:33:12 AM,15.20,20.055,,,
232,09/24/20 08:33:13 AM,15.20,20.055,,,
233,09/24/20 08:33:14 AM,15.20,20.031,,,
234,09/24/20 08:33:15 AM,15.20,20.031,,,
235,09/24/20 08:33:16 AM,15.20,20.031,,,
236,09/24/20 08:33:17 AM,15.20,20.007,,,
237,09/24/20 08:33:18 AM,15.20,20.031,,,
238,09/24/20 08:33:19 AM,15.20,20.007,,,
239,09/24/20 08:33:20 AM,15.20,20.007,,,
240,09/24/20 08:33:21 AM,15.20,20.007,,,
241,09/24/20 08:33:22 AM,15.20,19.984,,,
242,09/24/20 08:33:23 AM,15.20,19.984,,,
243,09/24/20 08:33:24 AM,15.20,19.984,,,
244,09/24/20 08:33:25 AM,15.20,19.960,,,
245,09/24/20 08:33:26 AM,15.20,19.960,,,
246,09/24/20 08:33:27 AM,15.20,19.960,,,
247,09/24/20 08:33:28 AM,15.20,19.936,,,
248,09/24/20 08:33:29 AM,15.20,19.936,,,
249,09/24/20 08:33:30 AM,15.20,19.936,,,
250,09/24/20 08:33:31 AM,15.20,19.912,,,
251,09/24/20 08:33:32 AM,15.20,19.912,,,
252,09/24/20 08:33:33 AM,15.20,19.912,,,
253,09/24/20 08:33:34 AM,15.20,19.888,,,
254,09/24/20 08:33:35 AM,15.20,19.888,,,
255,09/24/20 08:33:36 AM,15.20,19.888,,,
256,09/24/20 08:33:37 AM,15.20,19.865,,,
257,09/24/20 08:33:38 AM,15.20,19.865,,,
258,09/24/20 08:33:39 AM,15.20,19.865,,,
259,09/24/20 08:33:40 AM,15.20,19.865,,,
260,09/24/20 08:33:41 AM,15.20,19.841,,,
261,09/24/20 08:33:42 AM,15.20,19.841,,,
262,09/24/20 08:33:43 AM,15.20,19.841,,,
263,09/24/20 08:33:44 AM,15.20,19.817,,,
264,09/24/20 08:33:45 AM,15.20,19.817,,,
265,09/24/20 08:33:46 AM,15.20,19.817,,,
266,09/24/20 08:33:47 AM,15.20,19.793,,,
267,09/24/20 08:33:48 AM,15.20,19.793,,,
268,09/24/20 08:33:49 AM,15.20,19.793,,,
269,09/24/20 08:33:50 AM,15.20,19.770,,,
270,09/24/20 08:33:51 AM,15.20,19.770,,,
271,09/24/20 08:33:52 AM,15.20,19.770,,,
272,09/24/20 08:33:53 AM,15.20,19.746,,,
273,09/24/20 08:33:54 AM,15.20,19.746,,,
274,09/24/20 08:33:55 AM,15.20,19.746,,,
275,09/24/20 08:33:56 AM,15.20,19.746,,,
276,09/24/20 08:33:57 AM,15.20,19.722,,,
277,09/24/20 08:33:58 AM,15.20,19.722,,,
278,09/24/20 08:33:59 AM,15.20,19.722,,,
279,09/24/20 08:34:00 AM,15.20,19.698,,,
280,09/24/20 08:34:01 AM,15.20,19.698,,,
281,09/24/20 08:34:02 AM,15.20,19.674,,,
282,09/24/20 08:34:03 AM,15.20,19.674,,,
283,09/24/20 08:34:04 AM,15.20,19.674,,,
284,09/24/20 08:34:05 AM,15.20,19.674,,,
285,09/24/20 08:34:06 AM,15.20,19.651,,,
286,09/24/20 08:34:07 AM,15.20,19.651,,,
287,09/24/20 08:34:08 AM,15.20,19.627,,,
288,09/24/20 08:34:09 AM,15.20,19.627,,,
289,09/24/20 08:34:10 AM,15.20,19.627,,,
290,09/24/20 08:34:11 AM,15.20,19.627,,,
291,09/24/20 08:34:12 AM,15.20,19.627,,,
292,09/24/20 08:34:13 AM,15.20,19.603,,,
293,09/24/20 08:34:14 AM,15.20,19.603,,,
294,09/24/20 08:34:15 AM,15.20,19.579,,,
295,09/24/20 08:34:16 AM,15.20,19.579,,,
296,09/24/20 08:34:17 AM,15.20,19.579,,,
297,09/24/20 08:34:18 AM,15.20,19.579,,,
298,09/24/20 08:34:19 AM,15.20,19.555,,,
299,09/24/20 08:34:20 AM,15.20,19.555,,,
300,09/24/20 08:34:21 AM,15.20,19.555,,,
301,09/24/20 08:34:22 AM,15.20,19.532,,,
302,09/24/20 08:34:23 AM,15.20,19.532,,,
303,09/24/20 08:34:24 AM,15.20,19.532,,,
304,09/24/20 08:34:25 AM,15.20,19.508,,,
305,09/24/20 08:34:26 AM,15.20,19.508,,,
306,09/24/20 08:34:27 AM,15.20,19.484,,,
307,09/24/20 08:34:28 AM,15.20,19.484,,,
308,09/24/20 08:34:29 AM,15.20,19.484,,,
309,09/24/20 08:34:30 AM,15.20,19.484,,,
310,09/24/20 08:34:31 AM,15.20,19.484,,,
311,09/24/20 08:34:32 AM,15.20,19.460,,,
312,09/24/20 08:34:33 AM,15.20,19.460,,,
313,09/24/20 08:34:34 AM,15.20,19.436,,,
314,09/24/20 08:34:35 AM,15.20,19.436,,,
315,09/24/20 08:34:36 AM,15.20,19.436,,,
316,09/24/20 08:34:37 AM,15.20,19.413,,,
317,09/24/20 08:34:38 AM,15.20,19.413,,,
318,09/24/20 08:34:39 AM,15.20,19.413,,,
319,09/24/20 08:34:40 AM,15.20,19.389,,,
320,09/24/20 08:34:41 AM,15.20,19.389,,,
321,09/24/20 08:34:42 AM,15.20,19.389,,,
322,09/24/20 08:34:43 AM,15.20,19.389,,,
323,09/24/20 08:34:44 AM,15.20,19.365,,,
324,09/24/20 08:34:45 AM,15.20,19.365,,,
325,09/24/20 08:34:46 AM,15.20,19.341,,,
326,09/24/20 08:34:47 AM,15.20,19.341,,,
327,09/24/20 08:34:48 AM,15.20,19.341,,,
328,09/24/20 08:34:49 AM,15.20,19.341,,,
329,09/24/20 08:34:50 AM,15.20,19.318,,,
330,09/24/20 08:34:51 AM,15.20,19.318,,,
331,09/24/20 08:34:52 AM,15.20,19.318,,,
332,09/24/20 08:34:53 AM,15.20,19.294,,,
333,09/24/20 08:34:54 AM,15.20,19.294,,,
334,09/24/20 08:34:55 AM,15.20,19.294,,,
335,09/24/20 08:34:56 AM,15.20,19.270,,,
336,09/24/20 08:34:57 AM,15.20,19.270,,,
337,09/24/20 08:34:58 AM,15.20,19.270,,,
338,09/24/20 08:34:59 AM,15.20,19.270,,,
339,09/24/20 08:35:00 AM,15.20,19.246,,,
340,09/24/20 08:35:01 AM,15.20,19.246,,,
341,09/24/20 08:35:02 AM,15.20,19.246,,,
342,09/24/20 08:35:03 AM,15.20,19.222,,,
343,09/24/20 08:35:04 AM,15.20,19.222,,,
344,09/24/20 08:35:05 AM,15.20,19.222,,,
345,09/24/20 08:35:06 AM,15.20,19.199,,,
346,09/24/20 08:35:07 AM,15.20,19.199,,,
347,09/24/20 08:35:08 AM,15.20,19.199,,,
348,09/24/20 08:35:09 AM,15.20,19.199,,,
349,09/24/20 08:35:10 AM,15.20,19.175,,,
350,09/24/20 08:35:11 AM,15.20,19.175,,,
351,09/24/20 08:35:12 AM,15.20,19.151,,,
352,09/24/20 08:35:13 AM,15.20,19.151,,,
353,09/24/20 08:35:14 AM,15.20,19.151,,,
354,09/24/20 08:35:15 AM,15.20,19.127,,,
355,09/24/20 08:35:16 AM,15.20,19.127,,,
356,09/24/20 08:35:17 AM,15.20,19.127,,,
357,09/24/20 08:35:18 AM,15.20,19.127,,,
358,09/24/20 08:35:19 AM,15.20,19.103,,,
359,09/24/20 08:35:20 AM,15.20,19.103,,,
360,09/24/20 08:35:21 AM,15.20,19.103,,,
361,09/24/20 08:35:22 AM,15.20,19.080,,,
362,09/24/20 08:35:23 AM,15.20,19.080,,,
363,09/24/20 08:35:24 AM,15.20,19.080,,,
364,09/24/20 08:35:25 AM,15.20,19.056,,,
365,09/24/20 08:35:26 AM,15.20,19.056,,,
366,09/24/20 08:35:27 AM,15.20,19.056,,,
367,09/24/20 08:35:28 AM,15.20,19.056,,,
368,09/24/20 08:35:29 AM,15.20,19.032,,,
369,09/24/20 08:35:30 AM,15.20,19.032,,,
370,09/24/20 08:35:31 AM,15.20,19.008,,,
371,09/24/20 08:35:32 AM,15.20,19.008,,,
372,09/24/20 08:35:33 AM,15.20,19.008,,,
373,09/24/20 08:35:34 AM,15.20,19.008,,,
374,09/24/20 08:35:35 AM,15.20,18.985,,,
375,09/24/20 08:35:36 AM,15.20,18.985,,,
376,09/24/20 08:35:37 AM,15.20,18.985,,,
377,09/24/20 08:35:38 AM,15.20,18.961,,,
378,09/24/20 08:35:39 AM,15.20,18.961,,,
379,09/24/20 08:35:40 AM,15.20,18.961,,,
380,09/24/20 08:35:41 AM,15.20,18.937,,,
381,09/24/20 08:35:42 AM,15.20,18.937,,,
382,09/24/20 08:35:43 AM,15.20,18.937,,,
383,09/24/20 08:35:44 AM,15.20,18.937,,,
384,09/24/20 08:35:45 AM,15.20,18.913,,,
385,09/24/20 08:35:46 AM,15.20,18.913,,,
386,09/24/20 08:35:47 AM,15.20,18.913,,,
387,09/24/20 08:35:48 AM,15.20,18.889,,,
388,09/24/20 08:35:49 AM,15.20,18.889,,,
389,09/24/20 08:35:50 AM,15.20,18.889,,,
390,09/24/20 08:35:51 AM,15.20,18.889,,,
391,09/24/20 08:35:52 AM,15.20,18.866,,,
392,09/24/20 08:35:53 AM,15.20,18.866,,,
393,09/24/20 08:35:54 AM,15.20,18.842,,,
394,09/24/20 08:35:55 AM,15.20,18.842,,,
395,09/24/20 08:35:56 AM,15.20,18.842,,,
396,09/24/20 08:35:57 AM,15.20,18.818,,,
397,09/24/20 08:35:58 AM,15.20,18.818,,,
398,09/24/20 08:35:59 AM,15.20,18.818,,,
399,09/24/20 08:36:00 AM,14.86,18.818,,,
400,09/24/20 08:36:01 AM,15.20,18.794,,,
401,09/24/20 08:36:02 AM,15.20,18.794,,,
402,09/24/20 08:36:03 AM,15.20,18.794,,,
403,09/24/20 08:36:04 AM,15.20,18.771,,,
404,09/24/20 08:36:05 AM,15.20,18.771,,,
405,09/24/20 08:36:06 AM,15.20,18.771,,,
406,09/24/20 08:36:07 AM,15.20,18.747,,,
407,09/24/20 08:36:08 AM,15.20,18.747,,,
408,09/24/20 08:36:09 AM,15.20,18.747,,,
409,09/24/20 08:36:10 AM,15.20,18.747,,,
410,09/24/20 08:36:11 AM,15.20,18.723,,,
411,09/24/20 08:36:12 AM,15.20,18.723,,,
412,09/24/20 08:36:13 AM,15.20,18.723,,,
413,09/24/20 08:36:14 AM,15.20,18.699,,,
414,09/24/20 08:36:15 AM,14.86,18.699,,,
415,09/24/20 08:36:16 AM,15.20,18.699,,,
416,09/24/20 08:36:17 AM,15.20,18.699,,,
417,09/24/20 08:36:18 AM,15.20,18.675,,,
418,09/24/20 08:36:19 AM,15.20,18.675,,,
419,09/24/20 08:36:20 AM,14.86,18.675,,,
420,09/24/20 08:36:21 AM,15.20,18.675,,,
421,09/24/20 08:36:22 AM,14.86,18.652,,,
422,09/24/20 08:36:23 AM,14.86,18.652,,,
423,09/24/20 08:36:24 AM,14.86,18.652,,,
424,09/24/20 08:36:25 AM,15.20,18.628,,,
425,09/24/20 08:36:26 AM,15.20,18.628,,,
426,09/24/20 08:36:27 AM,14.86,18.628,,,
427,09/24/20 08:36:28 AM,15.20,18.628,,,
428,09/24/20 08:36:29 AM,15.20,18.604,,,
429,09/24/20 08:36:30 AM,14.86,18.604,,,
430,09/24/20 08:36:31 AM,14.86,18.604,,,
431,09/24/20 08:36:32 AM,14.86,18.580,,,
432,09/24/20 08:36:33 AM,14.86,18.580,,,
433,09/24/20 08:36:34 AM,14.86,18.580,,,
434,09/24/20 08:36:35 AM,14.86,18.580,,,
435,09/24/20 08:36:36 AM,14.86,18.580,,,
436,09/24/20 08:36:37 AM,15.20,18.557,,,
437,09/24/20 08:36:38 AM,14.86,18.557,,,
438,09/24/20 08:36:39 AM,15.20,18.533,,,
439,09/24/20 08:36:40 AM,14.86,18.533,,,
440,09/24/20 08:36:41 AM,14.86,18.533,,,
441,09/24/20 08:36:42 AM,14.86,18.533,,,
442,09/24/20 08:36:43 AM,14.86,18.533,,,
443,09/24/20 08:36:44 AM,14.86,18.509,,,
444,09/24/20 08:36:45 AM,14.86,18.509,,,
445,09/24/20 08:36:46 AM,15.20,18.509,,,
446,09/24/20 08:36:47 AM,15.20,18.509,,,
447,09/24/20 08:36:48 AM,14.86,18.485,,,
448,09/24/20 08:36:49 AM,14.86,18.485,,,
449,09/24/20 08:36:50 AM,14.86,18.485,,,
450,09/24/20 08:36:51 AM,15.20,18.485,,,
451,09/24/20 08:36:52 AM,14.86,18.461,,,
452,09/24/20 08:36:53 AM,14.86,18.461,,,
453,09/24/20 08:36:54 AM,15.20,18.461,,,
454,09/24/20 08:36:55 AM,14.86,18.461,,,
455,09/24/20 08:36:56 AM,15.20,18.438,,,
456,09/24/20 08:36:57 AM,14.86,18.438,,,
457,09/24/20 08:36:58 AM,15.20,18.438,,,
458,09/24/20 08:36:59 AM,15.20,18.438,,,
459,09/24/20 08:37:00 AM,15.20,18.414,,,
460,09/24/20 08:37:01 AM,15.20,18.414,,,
461,09/24/20 08:37:02 AM,14.86,18.390,,,
462,09/24/20 08:37:03 AM,14.86,18.390,,,
463,09/24/20 08:37:04 AM,14.86,18.390,,,
464,09/24/20 08:37:05 AM,15.20,18.390,,,
465,09/24/20 08:37:06 AM,15.20,18.390,,,
466,09/24/20 08:37:07 AM,15.20,18.366,,,
467,09/24/20 08:37:08 AM,14.86,18.366,,,
468,09/24/20 08:37:09 AM,15.20,18.366,,,
469,09/24/20 08:37:10 AM,15.20,18.366,,,
470,09/24/20 08:37:11 AM,15.20,18.366,,,
471,09/24/20 08:37:12 AM,15.20,18.343,,,
472,09/24/20 08:37:13 AM,15.20,18.343,,,
473,09/24/20 08:37:14 AM,15.20,18.343,,,
474,09/24/20 08:37:15 AM,15.20,18.319,,,
475,09/24/20 08:37:16 AM,15.20,18.319,,,
476,09/24/20 08:37:17 AM,15.20,18.319,,,
477,09/24/20 08:37:18 AM,15.20,18.319,,,
478,09/24/20 08:37:19 AM,15.20,18.295,,,
479,09/24/20 08:37:20 AM,14.86,18.295,,,
480,09/24/20 08:37:21 AM,14.86,18.295,,,
481,09/24/20 08:37:22 AM,15.20,18.295,,,
482,09/24/20 08:37:23 AM,15.20,18.295,,,
483,09/24/20 08:37:24 AM,14.86,18.271,,,
484,09/24/20 08:37:25 AM,14.86,18.271,,,
485,09/24/20 08:37:26 AM,14.86,18.271,,,
486,09/24/20 08:37:27 AM,14.86,18.247,,,
487,09/24/20 08:37:28 AM,14.86,18.247,,,
488,09/24/20 08:37:29 AM,15.20,18.247,,,
489,09/24/20 08:37:30 AM,14.86,18.247,,,
490,09/24/20 08:37:31 AM,14.86,18.247,,,
491,09/24/20 08:37:32 AM,14.86,18.224,,,
492,09/24/20 08:37:33 AM,14.86,18.224,,,
493,09/24/20 08:37:34 AM,15.20,18.224,,,
494,09/24/20 08:37:35 AM,14.86,18.200,,,
